mean_constant,lengthscale_dim_0,lengthscale_dim_1,lengthscale_dim_2,lengthscale_dim_3,lengthscale_dim_4,lengthscale_dim_5,lengthscale_dim_6,lengthscale_dim_7,lengthscale_dim_8,lengthscale_dim_9,lengthscale_dim_10,lengthscale_dim_11,lengthscale_dim_12,lengthscale_dim_13,lengthscale_dim_14,lengthscale_dim_15,lengthscale_dim_16,lengthscale_dim_17,lengthscale_dim_18,lengthscale_dim_19,lengthscale_dim_20,lengthscale_dim_21,lengthscale_dim_22,lengthscale_dim_23,lengthscale_dim_24,lengthscale_dim_25,lengthscale_dim_26,lengthscale_dim_27,lengthscale_dim_28,lengthscale_dim_29,lengthscale_dim_30,lengthscale_dim_31,lengthscale_dim_32,lengthscale_dim_33,lengthscale_dim_34,lengthscale_dim_35,lengthscale_dim_36,lengthscale_dim_37,lengthscale_dim_38,lengthscale_dim_39,lengthscale_dim_40,lengthscale_dim_41,lengthscale_dim_42,lengthscale_dim_43,lengthscale_dim_44,lengthscale_dim_45,lengthscale_dim_46,lengthscale_dim_47,lengthscale_dim_48,lengthscale_dim_49,lengthscale_dim_50,lengthscale_dim_51,lengthscale_dim_52,lengthscale_dim_53,lengthscale_dim_54,lengthscale_dim_55,lengthscale_dim_56,lengthscale_dim_57,lengthscale_dim_58,lengthscale_dim_59,lengthscale_dim_60,lengthscale_dim_61,lengthscale_dim_62,lengthscale_dim_63,lengthscale_dim_64,lengthscale_dim_65,lengthscale_dim_66,lengthscale_dim_67,lengthscale_dim_68,lengthscale_dim_69,lengthscale_dim_70,lengthscale_dim_71,lengthscale_dim_72,lengthscale_dim_73,lengthscale_dim_74,lengthscale_dim_75,lengthscale_dim_76,lengthscale_dim_77,lengthscale_dim_78,lengthscale_dim_79,lengthscale_dim_80,lengthscale_dim_81,lengthscale_dim_82,lengthscale_dim_83,lengthscale_dim_84,lengthscale_dim_85,lengthscale_dim_86,lengthscale_dim_87,lengthscale_dim_88,lengthscale_dim_89,lengthscale_dim_90,lengthscale_dim_91,lengthscale_dim_92,lengthscale_dim_93,lengthscale_dim_94,lengthscale_dim_95,lengthscale_dim_96,lengthscale_dim_97,lengthscale_dim_98,lengthscale_dim_99,outputscale,noise,iteration
0.27480047684450076,75.54968694805513,49.23671622231539,71.50434324938684,49.135890527524666,65.98151164480122,63.708508319182215,70.42958448495175,3.5315146155958708,78.79394035051088,77.20331142203194,76.54041716818148,70.49551743117541,61.17579855139606,73.75655486971107,66.11763385173671,46.81419784637235,67.1566595860942,56.24228535731908,4.251756317508391,67.57256733781622,60.675467318702935,61.834982500779205,66.944233527633,61.06224331226784,60.31519883490411,76.87551777431135,76.1962317458258,62.60437074527221,69.90055074550664,71.04650287222177,7.110624527467033,65.50445288423039,45.85458494499237,75.39616081883138,51.45764875297095,4.103550137073284,74.36943512000089,72.75212544616281,65.61152999779132,59.83516991119544,41.065516669274444,64.41880421687146,43.12465078119088,69.402634059887,73.84288907583326,53.51125245990482,2.1841465059804333,72.06125021675449,61.876336656890494,72.40644250578838,23.259045503059532,75.08400239097138,70.83297102149245,77.27787943294558,71.88295919260374,69.96442052976478,38.87150544486829,6.1674868357146835,48.91631602803898,1.2317696165723058,66.56443626264507,81.47686582442091,46.93285915351153,6.598961016936652,73.22044677397366,71.9785805436604,8.168534012918013,76.77763444930251,76.14426136300008,70.95351945390073,56.03652076669941,73.46785810173368,68.35156683028163,66.27654052658696,77.97048405926238,65.01290086955561,55.969471741016825,69.82459084761857,71.20384278367658,2.592807114540019,60.08660809053779,66.22487307545165,81.3511100132751,63.51034617241831,75.6571270612838,62.156583301574514,62.22597130717969,64.22382801104816,58.55042006671404,76.81459236037091,3.0569417914718695,78.70756877694006,47.930837308736365,68.01008669719961,59.180762107156184,13.538324705373904,77.15191466692504,67.5243173906171,64.79939045861873,69.25499264451858,2.9873234956725394,9.891687392463731e-12,1
-0.4518903062184604,73.56354042702499,49.06111059004129,70.6229996782402,49.181057997559776,66.19325740192241,62.26838476662692,68.82448149251955,1.5934378048672693,78.59138049524297,76.84466894998056,76.69644309516238,70.49277996963794,60.47257394024405,71.98217660582922,66.14552007632876,46.23448973272984,66.86037039289207,55.62962744044056,3.4844196349344494,67.60511086275052,59.71745962118929,61.17544295392284,67.18367619424274,60.45071750545386,60.304881234261245,77.0177008498949,75.87724243410939,62.72275911007274,69.3575571718448,71.03621699717284,3.8388052297768396,65.52907118248937,45.731130271783975,74.38400712268754,50.43022575013244,1.6106711623258918,73.86109412485334,71.00429800599514,65.6234229715502,58.75138746826548,40.803578648632936,63.75900722282693,40.200484356622745,69.18898095854948,73.95955931172576,53.53751500009285,1.4681942850579646,71.97525484514149,61.336744914239844,71.53045866734188,22.917819487342893,72.28955695327886,70.54627029724959,76.42075156233132,71.93659177551709,69.97392096797886,38.84811056210814,1.9410115776755577,46.986580368688685,0.15156618433756142,65.3846212865433,81.28982664166837,45.837896296082306,3.302392541148224,72.98218898928397,71.52850042672706,3.244189225354628,76.84664704862898,75.46755988386602,70.08271219169744,56.16213820542698,73.23868228633488,67.43971126011706,66.18818487232983,78.02519628000806,65.02343143876364,56.02102064695605,69.65724270023101,68.85659744143558,1.1019325764126082,59.19035473534345,66.33801736427587,81.38912751492998,62.868368120102986,74.3789245383158,61.8461865403773,61.942177191008184,63.99317060169371,55.97243228556867,76.31889139518962,1.0072739937239377,76.65327062022861,47.75174379794817,67.90593909640825,56.52742032771531,12.7816249260157,77.12028421558189,65.58622831095627,64.55474996806903,68.74765468100577,3.9551640444814877,1.0030897307937124e-11,2
-1.0426205244017106,73.59396594157288,49.09963144973512,70.59673497979409,49.2621168642692,66.27722756303282,62.26006014404615,68.87657274914162,1.2626700771426238,78.64826061565674,76.84930048013996,76.80742557886501,70.607607243443,60.53929153416695,71.99877699475137,66.26017890965859,46.29358332856897,66.96466208343952,55.70728925028877,8.529678913936735,67.63474808579726,59.74848397062968,61.22323659016398,67.24358656631905,60.50715592394459,60.38541997222667,77.06931602573145,75.92827974881709,62.89310170437819,69.42283301220367,71.09710760525523,7.129214541060788,65.61745621870891,45.8029470107183,74.41573939508977,50.47053086554958,6.149882774327713,73.93280680255839,70.97562309947568,65.59252943564964,58.82063869484467,40.692363393668614,63.857498860231516,40.166119184961616,69.2153197430206,73.99923058440572,53.59316223309948,3.8329645222267352,71.95852928990709,61.466613984028555,71.53068217154146,23.034981339907525,72.26903452127883,70.64791320679916,76.41349592279423,72.01212021013724,70.04427955418753,38.87798204321822,3.4017585357145594,47.00529844578909,0.48181736706844414,65.52713509778492,81.3340110402241,45.88137093204395,8.751018304973506,72.97528235306201,71.54307186273793,8.351928803411042,76.94162113389433,75.57650543402748,70.19382263661437,56.191149306602895,73.28684176045108,67.42364759122965,66.26400571472966,78.03843006661924,65.106615823508,56.07301388491253,69.75690916002318,68.81453723895822,1.312446516468686,59.228198157253075,66.41666450711239,81.49690799277161,62.973732787276795,74.47429361481426,61.935216386095576,61.987275955289995,63.88371076253716,55.98856758096232,76.39401015393919,0.3131048128370592,76.69044580309956,47.81337183708682,67.9567389136258,56.79213037479661,12.992197437292573,77.23279802306372,65.65679306098406,64.59109197557603,68.75039827612338,1.8235326105278689,9.995617319588496e-12,3
-0.4914198939790198,73.59846912661219,49.19187406152115,70.67112140149159,49.36850274091018,66.32755196853589,62.32830742240319,68.93700845784062,0.7331339640137121,78.63915476389734,76.89991870877543,76.91769259627125,70.65407786473156,60.583522527867814,72.04227727487267,66.35691931687391,46.37322353014169,67.03564935758158,55.81252437289315,9.567998240678326,67.68310182830493,59.76763774402671,61.24349656614054,67.32731626025148,60.6052381439246,60.50598175637897,77.143169467745,75.93367770247414,63.061555729816135,69.52344957440525,71.08473945445517,9.040111519577485,65.76415455753968,45.8902265677141,74.45581164750514,50.49161569899986,6.528044739200775,74.00404198132298,71.02950284391508,65.60953429736564,58.852196347010924,40.778240013995855,63.89801945654683,40.492228362341955,69.22246039938851,74.03992960934369,53.735235760051125,4.642610858761598,71.96014648033508,61.5141988616601,71.5910016595893,23.016212103726104,72.29744253713892,70.71203266138724,76.41366242388872,72.0511464627245,70.03409018422211,38.93347672209661,0.5701735098950639,46.9961998159572,0.6545940801254585,65.69441961188788,81.42235978062995,45.97005226577212,9.660107161412231,72.95415727748089,71.6079219841501,8.48135623144137,76.98984648962774,75.71953780061179,70.25477427897881,56.25013988486705,73.31491172986128,67.47721883524613,66.42800035443045,78.08483903448138,65.15762781304824,56.07980244809144,69.80326800014683,68.87750426107672,0.5172466827221146,59.27136536797099,66.50726751412407,81.6040373946995,63.06609497033944,74.51581239802495,62.08215773285886,62.03995546422123,63.971772111035136,55.98137118931185,76.47066212679538,4.1500529795435455,76.76660151355448,47.904342634030364,68.0823314267478,56.89537881860404,13.298782047579369,77.33493982084926,65.63918890030484,64.66136973125474,68.80136798816473,1.1339441697335437,9.945711709374457e-12,4
-0.6947488367307556,73.65457119962836,49.3732713259087,70.84084148177277,49.737973525820756,66.4251606200219,62.44168757859059,68.99124214437282,0.5038577474468499,78.76040311489967,77.06044899552543,77.0994634959541,70.76314144671356,60.73008371535474,72.17393942259795,66.5295494308442,46.53113308585244,67.22430377712013,55.923428118915815,10.425206327973763,67.88863754541967,59.792380283781206,61.32590763753337,67.5155883210545,60.773863550940135,60.72651665198607,77.31917942271723,75.9618065177781,63.436901131380885,69.59266517866016,71.17564648067892,11.398296953289462,66.01100055889337,46.39503190073868,74.56416460890956,50.606916490503615,6.66346407470353,74.11205086791317,71.17404024661776,65.69951001508197,58.88742055003746,41.02371963691804,64.00967488967716,40.531859352053885,69.24333045350983,74.0997451459987,54.016421303285945,5.40548418313487,72.16851350803844,61.74852057723898,71.73632037930236,23.20016883875764,72.441446111704,70.85121693165216,76.54790251045047,72.06668234909466,70.10213176759764,39.146656840328106,0.4167445289422844,47.04214542494195,0.6705029440923993,65.79329161386302,81.58286003715581,46.171351525374945,11.648312120862487,73.06433862910075,71.69426889663937,8.99812154087225,77.03435481027796,75.93624384946746,70.34395314401135,56.391533319437634,73.32939530973262,67.63315365281639,66.67334443037049,78.11329481626466,65.0831185921819,56.12836453404816,69.86417593121547,69.02319664402498,1.163380878492435,59.35709367170016,66.66173678105645,81.78127327418864,63.226542781650465,74.6428353481973,62.27944018016063,62.13620977215446,64.22631434078691,56.03189417117225,76.54451574468759,4.961244107142881,76.8968411860101,48.08956671856415,68.27145028868493,57.04428537027301,14.27969685659356,77.55076550731434,65.75616897807086,64.88896963747837,68.91805227899802,1.3550431613045366,9.858703444325397e-12,5
-0.7020286901770666,73.70892796261425,49.54962596639556,71.01634515506312,50.07337512623471,66.48284208766005,62.56588968030142,69.07736327907119,0.309229082833642,78.88078472905838,77.18417930749465,77.26429012730583,70.85199811410037,60.92440558306944,72.29529354297767,66.6491981115413,46.62892086671928,67.37231373423407,56.00743886380529,10.860214770801427,68.11042921350453,59.80149595982338,61.414654480984275,67.71592019029114,60.9401761553068,60.94404950943755,77.4745316980406,75.98388139496042,63.792074771900836,69.64252614966775,71.23305189067219,12.846883025599023,66.21714491017448,46.916426838685425,74.67711318387917,50.70928744873665,6.758151411810665,74.25052086402826,71.30108800457451,65.76399364263726,58.9206920516192,41.27224143801003,64.06894940074243,40.556020166150844,69.26345123014701,74.17555261373275,54.27865651499062,6.078436797873536,72.39853894972808,61.943943935148596,71.89056545486352,23.436094382664773,72.57898119745593,70.97164538847605,76.63415790655974,72.04792077600327,70.16903027267377,39.40008067821392,0.335717026201706,47.094274123594,0.7804772309567667,65.8827511242794,81.72909140008304,46.361847637340524,12.880853186498452,73.15494399791545,71.75884091373364,9.26300490202344,77.09160548662602,76.1302457550486,70.36210453763421,56.55209884115215,73.39894177353855,67.79625193374085,66.89103380379719,78.14095705288844,65.05962343257403,56.13070743532355,69.85986011685902,69.16375471607194,1.5187909507865969,59.401926765545134,66.78888795626308,81.92579658300889,63.36753917066365,74.73933331989407,62.45063537298682,62.18801256475711,64.46280969703662,56.066370253217784,76.60458794736459,5.44480962219042,77.00657966189222,48.242806073351645,68.41172955190139,57.13688821603243,15.176648089423772,77.71593846619795,65.81103771115274,65.13084471268606,69.05489633463834,1.2406097653710677,9.793552003071402e-12,6
-0.5967969953943019,73.73639953887054,49.67003403260182,71.14120147633359,50.32138000296407,66.49601485567538,62.66511757454458,69.1193891165746,0.37637999550983375,78.93145569375972,77.27029541097727,77.39568913931362,70.89118978735937,61.060709959112415,72.40603012469667,66.69552848903098,46.67534708844756,67.45006005487564,56.0409647320353,10.956359910952623,68.26543658824349,59.813621791957544,61.44741460411931,67.87454296582916,61.038987270895504,61.1137761940095,77.5731508639526,75.9712768505714,64.02923888745048,69.7314571804546,71.24516920928315,13.608926380466714,66.41917615925473,47.41252729280483,74.7574145277311,50.782030208134785,6.945650301827279,74.36024596476449,71.44217125470176,65.79753801684178,58.917031069982414,41.475420319138586,64.07428242825596,40.53309923621031,69.27490172447519,74.25892935192965,54.45497178696426,6.611332675826737,72.56002027705671,62.052118536760666,72.00712224868636,23.661493226406925,72.68308837020979,71.04508704521294,76.65202285760606,72.02480240760164,70.270175109633,39.58613482685018,0.3482723238539248,47.11577423640712,0.4767010936750026,65.91588610280087,81.83315758869426,46.4653458148977,13.521949920766689,73.204784719338,71.77464938333681,9.324261046785338,77.17550832263606,76.26260812084365,70.35214236274939,56.65918663279196,73.42040653570376,67.91382715004649,66.99386639402401,78.14550481456813,65.04516021359515,56.13597218102048,69.87300855234137,69.2751278903725,0.6361298711854594,59.423879638813496,66.88189200610276,82.02255314958792,63.419927680204005,74.79701272093754,62.59899041900976,62.21004900572511,64.65514794159529,56.09039618366165,76.63764555753228,5.679654883427529,77.06214519621737,48.37624101679517,68.52260657583518,57.155129335882556,15.711598671064932,77.79598139364109,65.82812533970191,65.34101866045552,69.1434041780012,1.0449876510225649,9.759367627728935e-12,7
-0.29749864235348134,73.72886811299121,49.7324686646783,71.22246061859046,50.438086084938206,66.50014694957619,62.709623791123924,69.11017848419527,0.3710150976587003,78.9262836650605,77.34014941667161,77.46704841582856,70.89225085678066,61.135632573002866,72.47066630589028,66.6980696499721,46.68171117858136,67.45668623820121,56.032446554213095,11.007673192963066,68.35781542201191,59.81014964019308,61.44802100066291,67.94504670140607,61.09559658774819,61.19093989145202,77.62707492307956,75.95417908242842,64.16605051715695,69.8050419068551,71.24748349590497,13.952617805087185,66.517461002508,47.72366608269597,74.79277071919996,50.83162072788349,6.977976327582026,74.41550040649162,71.53532916087009,65.80619754970023,58.91198864598952,41.60018657366744,64.03664372409325,40.459155555372355,69.27635895427022,74.31522867748708,54.554507111644085,6.875585734322115,72.65571777355399,62.033725578877636,72.07475680831979,23.817933711568326,72.73733435137402,71.05529701717681,76.65046045017526,72.01231890020176,70.34481240561993,39.6480538266837,0.1539609612511222,47.109891145827454,0.45801586648424564,65.90840520137543,81.87782897856071,46.53712160449551,13.890881466258215,73.2065709390556,71.77290507253976,9.158662389893811,77.24019962813337,76.33933892929555,70.34121182733791,56.73439837931459,73.39501656998651,67.99948403212754,67.02525858188444,78.13776617673567,65.02286906636492,56.133461036013934,69.88086336168651,69.33925249150694,0.39713632198328797,59.426600133058884,66.92351098630722,82.07033542631385,63.39876762223925,74.79328750611782,62.69421985519603,62.20597270093666,64.75498534836844,56.07088120304328,76.63302618093412,5.807067006185354,77.07229461344534,48.45672017816597,68.58265294158936,57.12841658728204,16.129596823107104,77.80984493536293,65.82441370838626,65.45187414599333,69.19714247284168,0.9678450424253157,9.740884808534456e-12,8
0.06340475046683168,73.71867630559478,49.78591555274613,71.28171123517986,50.54701416824824,66.4903650978015,62.75226237952411,69.09989529857508,0.056151571608208134,78.92009559114409,77.40338156611799,77.52707392288966,70.88158972788514,61.205222058404175,72.52472576400312,66.6938934134473,46.67886537362425,67.44944110532515,56.02288567688079,10.965972922214258,68.43809113389518,59.80545030061289,61.442038944511566,68.00311501140891,61.143972325518114,61.27383597609444,77.67386831904786,75.94723255224882,64.29285767940038,69.87402118681023,71.24370097941322,14.216022102609209,66.60566277644277,47.96727833734384,74.83632847624045,50.87846597427784,6.956404603158501,74.46915172010722,71.61617146652524,65.79485352320204,58.90665752992246,41.69935121155981,64.01513723672959,40.40406750689425,69.2653879685272,74.3657875126212,54.63936812769266,7.081661394303118,72.74238164037537,62.01541909532708,72.13192231720946,23.94328549975259,72.78704184760953,71.04512439508295,76.64402878584275,72.0019880992454,70.4173763048818,39.73574922361728,0.06150514959013271,47.10378931722755,0.5481149211623839,65.89820556459549,81.91578775506504,46.60118515315334,14.175627595289685,73.20108946977653,71.7663317621999,9.094595130031365,77.2968859915161,76.40108802449318,70.33176142579244,56.79993564463986,73.3798519217279,68.06918068883583,67.02000326808611,78.13304455477476,65.01753861108888,56.13089277590931,69.87642889391564,69.38675188444248,0.03914073613724884,59.42748062692701,66.95933195035225,82.10648201557332,63.37893303457843,74.78517092081917,62.78766517916234,62.199779972832275,64.84457359198997,56.063013481907475,76.62225786160968,5.889199329484718,77.07248887879847,48.52464495397498,68.64680165364778,57.10809545184014,16.48129416883461,77.80573697194957,65.81833904918258,65.54049940687315,69.24109300023254,0.880393980976072,9.730383954909984e-12,9
0.00545378226439276,73.71883400233226,49.85954330870919,71.38046896104687,50.71230713210652,66.4897378023927,62.82193262950494,69.09995690189506,0.20902247314792452,78.92101969828349,77.49862284376098,77.60565825169445,70.88078379877001,61.30150250827161,72.60284588693219,66.69408785091821,46.67870209305323,67.45158195173441,56.02289599593744,10.964420474837443,68.5574705398325,59.80541297463639,61.443433229138364,68.08494258915665,61.21802618505781,61.39846658727508,77.74566510856472,75.94668739802339,64.47652639291019,69.96795554466193,71.24695860375525,14.573231283700453,66.73216822037676,48.30343008695918,74.90694290792308,50.943332191396095,6.963805475589033,74.55076227671084,71.72551991388724,65.79627444492846,58.906946494137706,41.838442705797185,64.0130820562994,40.4111992922771,69.26558461928423,74.44125627706578,54.76526794914947,7.3326508820933,72.8562442456814,62.020097728013866,72.21562574617134,24.144905027369315,72.8576568594837,71.04659239199714,76.64346058929641,72.00150640127457,70.51883748475844,39.86788177419671,0.08747804724756271,47.10406621045716,0.7701014053440132,65.89666707943728,81.97284064697799,46.69419477439214,14.54695975415382,73.20105843468855,71.76662876866446,9.093483134119829,77.37853645414059,76.48727817398522,70.33099977405877,56.88617021377497,73.37988495216828,68.1727041166045,67.01972650473164,78.1342921112514,65.01930517335579,56.13090216928244,69.87751011408301,69.4606145465756,0.08891535219816127,59.428356360528234,67.0104211014892,82.15777251158286,63.37982226248321,74.78775202027951,62.928391090344235,62.1998234737875,64.98093417582386,56.06272138562847,76.62336910702834,6.012737667846026,77.07430893124643,48.619250999996694,68.74256486747312,57.108928016940865,16.963897421987582,77.80667109633572,65.81836788125574,65.65922230057245,69.31149815646923,0.896903079004259,9.713091105805135e-12,10
