mean_constant,lengthscale_dim_0,lengthscale_dim_1,lengthscale_dim_2,lengthscale_dim_3,lengthscale_dim_4,lengthscale_dim_5,lengthscale_dim_6,lengthscale_dim_7,lengthscale_dim_8,lengthscale_dim_9,lengthscale_dim_10,lengthscale_dim_11,lengthscale_dim_12,lengthscale_dim_13,lengthscale_dim_14,lengthscale_dim_15,lengthscale_dim_16,lengthscale_dim_17,lengthscale_dim_18,lengthscale_dim_19,lengthscale_dim_20,lengthscale_dim_21,lengthscale_dim_22,lengthscale_dim_23,lengthscale_dim_24,lengthscale_dim_25,lengthscale_dim_26,lengthscale_dim_27,lengthscale_dim_28,lengthscale_dim_29,lengthscale_dim_30,lengthscale_dim_31,lengthscale_dim_32,lengthscale_dim_33,lengthscale_dim_34,lengthscale_dim_35,lengthscale_dim_36,lengthscale_dim_37,lengthscale_dim_38,lengthscale_dim_39,lengthscale_dim_40,lengthscale_dim_41,lengthscale_dim_42,lengthscale_dim_43,lengthscale_dim_44,lengthscale_dim_45,lengthscale_dim_46,lengthscale_dim_47,lengthscale_dim_48,lengthscale_dim_49,lengthscale_dim_50,lengthscale_dim_51,lengthscale_dim_52,lengthscale_dim_53,lengthscale_dim_54,lengthscale_dim_55,lengthscale_dim_56,lengthscale_dim_57,lengthscale_dim_58,lengthscale_dim_59,lengthscale_dim_60,lengthscale_dim_61,lengthscale_dim_62,lengthscale_dim_63,lengthscale_dim_64,lengthscale_dim_65,lengthscale_dim_66,lengthscale_dim_67,lengthscale_dim_68,lengthscale_dim_69,lengthscale_dim_70,lengthscale_dim_71,lengthscale_dim_72,lengthscale_dim_73,lengthscale_dim_74,lengthscale_dim_75,lengthscale_dim_76,lengthscale_dim_77,lengthscale_dim_78,lengthscale_dim_79,lengthscale_dim_80,lengthscale_dim_81,lengthscale_dim_82,lengthscale_dim_83,lengthscale_dim_84,lengthscale_dim_85,lengthscale_dim_86,lengthscale_dim_87,lengthscale_dim_88,lengthscale_dim_89,lengthscale_dim_90,lengthscale_dim_91,lengthscale_dim_92,lengthscale_dim_93,lengthscale_dim_94,lengthscale_dim_95,lengthscale_dim_96,lengthscale_dim_97,lengthscale_dim_98,lengthscale_dim_99,lengthscale_dim_100,lengthscale_dim_101,lengthscale_dim_102,lengthscale_dim_103,lengthscale_dim_104,lengthscale_dim_105,lengthscale_dim_106,lengthscale_dim_107,lengthscale_dim_108,lengthscale_dim_109,lengthscale_dim_110,lengthscale_dim_111,lengthscale_dim_112,lengthscale_dim_113,lengthscale_dim_114,lengthscale_dim_115,lengthscale_dim_116,lengthscale_dim_117,lengthscale_dim_118,lengthscale_dim_119,lengthscale_dim_120,lengthscale_dim_121,lengthscale_dim_122,lengthscale_dim_123,outputscale,noise,alpha,beta,iteration
-0.09594981235035048,77.60290258131995,47.96955091736518,83.68839552404641,81.79630014224203,83.17750881890892,88.83162290713395,86.94276051966894,92.11733515476782,72.04739610254369,91.09766570924309,4.805923194634046,94.88384879856397,83.74215292238854,97.62448043991188,80.12533138649462,84.65327406331053,62.44955131942524,81.90391222701666,53.17771920281156,91.80222538867895,80.06537939021563,79.78579356432887,83.62823129302159,87.57558283280152,58.14482026503505,41.31383008117429,83.70575303437084,72.62422425877104,81.11332774899111,85.73981266739088,95.07988652254157,3.30356997806758,57.00676726586113,74.92003373900528,71.30410665807089,40.9904877353759,3.7459487306616457,88.09401837304456,80.61052471212044,85.05391906113327,56.0965332735639,85.69160008972571,94.69400277911829,95.32383822190327,78.90702592041741,90.10869535230503,17.425432898726555,46.795346993159704,79.48090686340076,100.35790351144148,22.613060998186732,51.68826277506082,92.90039602327242,84.79209704655895,94.14212592618834,9.1463620743326,3.308425838263657,71.77324590049984,94.63932463874056,58.6129474410661,85.35014953486197,65.06213695985376,96.76157782420913,95.66647785300924,102.63606524328499,73.29697179524041,91.79903295073622,3.083623525837275,82.30126439283895,73.90620629215564,97.03606046302006,54.058845756018,8.307356095325583,33.37940945971788,85.38125785632393,90.30572018835248,79.79358859097017,73.7845399361988,71.1339706462433,93.99587955746534,59.15401157423365,66.4295888575538,5.49607203387974,83.03631882556306,69.44517320292374,85.00109659394982,88.70983412210587,94.58061343802149,83.66124929564087,62.57120684619309,77.93575554276705,80.08652056195287,75.18148999514746,4.152517973959475,54.91996023712801,70.37176438032571,86.20607830072161,76.26146609137929,69.94944008528603,72.48718748283702,84.82790406976363,81.50213560377797,101.36731452047569,101.90904534976576,71.49178952237011,75.39324016635321,82.1517173837674,95.45158448512068,83.23780496899921,17.80512163764376,93.11442893095253,91.33968933684096,85.92063921558965,74.03285363433608,94.71259894524974,99.74310739994559,44.8338664536177,90.32799343499701,82.17745542771321,42.38335727697491,57.54805545312688,76.99688943572961,84.84895947352227,38.954399494513446,11.48011999892892,1.727618310310683e-11,1.9999968761891607,0.6655220797959868,1
-1.991844089067779,77.93159094950677,48.254089634256374,82.2696586299415,81.86943272893393,83.354182813669,89.02112860887517,85.66473671938049,89.82762287384325,72.35170541702297,90.5910567228854,6.673212642858024,95.45331235581499,82.90607504508202,97.91492135975217,78.32995972263755,85.23791631243438,61.956405704775506,82.11649607230319,53.669949370393866,90.76258835714576,79.92110531268806,79.43444091143948,83.99137206021739,87.97896849224331,57.998875042165416,41.602056043043156,83.73088996310038,73.07006088090199,81.20087476098402,83.17204348691034,93.49088793783599,3.2497184566259167,57.37604043179142,74.86160768097017,71.74297962992804,41.40308005421141,2.9247615167442156,88.1391279251866,80.89725113172081,85.69269138715786,55.52882669954895,84.2130870671706,93.96512358867211,93.9071214943368,78.52209624482103,89.64072869866223,17.02109322421474,46.47706566371986,78.68520308024672,99.20926518435289,23.087570321049327,51.96729419400859,93.46474241578574,83.12952307450712,94.56601580433679,4.171483952020294,2.9604723943261106,71.96172092723485,93.9123214902091,59.18728416336326,84.32399862869339,65.19503409258542,96.05505751827353,94.17550138872552,103.44514094266106,72.40350078474799,91.54812720613405,2.252821843174839,81.90687279841181,73.78839989651763,97.45629757461812,54.56938273989848,5.650269010785152,33.03324766061778,84.89943056093226,89.57214217016485,80.35235598728546,73.12572887943789,71.59654137527542,93.78490160474745,59.507914482150426,66.93672882267575,7.262741961667507,80.82581865525587,69.57274858883305,85.35374765536724,89.43220856901631,94.82432624544582,82.91523819737469,62.31008747007122,75.99804443894325,79.96180455698524,73.44024138865434,0.6793575321995472,54.99844827852346,70.51846746483216,86.10528725405158,76.33822768053953,67.26077836098794,70.23889893729952,85.12841500232572,80.73596198008805,101.73486273611769,101.58913204416683,71.8639271286542,74.31691379849923,78.06561625104462,95.95175425014857,83.06495931439137,16.71715423502169,91.9278555529873,91.82889645725909,84.65467414101272,74.46967604143977,94.4394527451772,99.32344774007201,44.72418430772205,90.63358777035177,81.15084425801312,42.574114283435605,56.83411370049855,77.74188323860056,84.57993904298746,39.20050876510941,11.881852244779761,1.7303808913462054e-11,1.9999968245522426,0.9952320673572914,2
-1.8221765711054414,78.14007959275992,47.58676547511653,82.33166697727249,81.89952607192457,83.30599657172878,88.72983386788454,84.4231133390468,89.79395811464688,71.99076785050504,90.71599851908769,3.5371569618184013,95.451311990369,82.97588129493016,98.00593922468472,78.44442158326783,85.50647395097975,62.08561665141249,82.13016200451705,53.67930091917458,90.70531249224953,79.98587979805966,79.65572318251039,83.83992226291124,87.85783544868231,57.56089715119904,41.09454290299552,83.32302630424972,72.8920344417482,81.23877718670308,82.88011343592103,93.32054767679917,3.016700817744455,57.141053851382324,74.49568860905336,71.75684165773227,41.39238769999385,1.5283350069745982,88.26766033096322,80.90893669458205,85.7002714901208,54.879514412148296,83.9960744463304,94.0455369964687,93.99564798553739,78.58563859154418,89.38466921347516,13.969147398660755,46.534605457319174,78.48559572316915,99.06325254727075,25.054796060312057,51.76338650133828,93.62899172045834,83.19897225380421,94.42835381786264,2.7462964309044797,1.4355195749743628,71.61563545525051,93.84363059205953,59.48953090811021,84.35714755108334,65.0408859810557,96.18937849584006,94.0932582456368,103.24901458081423,72.20718683226322,91.67604046727654,3.956187564520182,82.06598037828843,72.210168116182,97.52438966013705,54.638705205132446,1.6816593101947797,33.2688134310304,84.28358551497828,89.62437492777048,80.40714345404913,73.14843649339447,71.42254698873558,93.82079795506652,59.34323881881532,66.60928746000346,9.400766837005726,80.7406993433313,69.80014579892504,85.16580705531388,89.48727912452452,93.9223977359699,83.03920026727508,62.39027588036142,75.75404923530321,80.0693359793813,73.34283101842398,1.339731286370795,54.42507714966706,70.73014996073412,85.96029921932168,76.49686361255638,67.02691183885497,70.06838331994774,84.98246749156206,80.73469557142697,101.632248017329,101.59811159212771,71.86167840658709,74.38174870420143,77.86059116909655,96.09420382431719,82.89125325945119,1.5736159930885578,92.02920382323362,91.75463896671661,84.58890712710982,74.74927140886096,94.13993443822592,99.43109589068244,44.81073515043784,90.75997079586179,81.0908429342122,41.09954916470734,56.85182860652887,77.60633357311927,84.50671075899082,38.342027735023,9.237747314093165,1.7312905849121255e-11,1.9999967962799956,0.995334521692883,3
-1.4023364522839379,78.16228887386654,47.72355594069727,82.49767957547525,81.98525438328352,83.27191847837035,88.78525894406206,84.32870667382106,89.99325539831513,72.04482905480066,90.78412383397537,0.9483763962707226,95.58781032125559,83.24261830021709,98.24777335446636,78.51974781587086,85.67961703156875,62.14338898031245,82.2701224199747,53.62925138979428,90.8638605532943,80.16878869083529,79.92464945783244,84.09265013467648,87.92550326920977,57.710958405103064,41.063313133860014,83.17315725222377,72.9128328819539,81.36689686902581,83.12820104412228,93.5589525379151,3.3437337625156776,57.17415575732669,74.33385686902642,71.98946701860501,41.44364969511126,1.4570760454738014,88.252523123472,81.17170476886643,85.79396078394775,54.72651824673674,83.91206841695596,94.15727541490558,93.97350341934757,78.70300431549138,89.55934607975234,14.594502710485566,46.63098374923535,78.46807673616406,99.1139994321799,26.544424977891737,51.81900221448906,93.80448812400617,83.29715262799722,94.31802162302883,5.124678129098468,2.5661054554649247,71.66976080501948,93.98107636885818,59.36072832476991,84.52492477574451,65.10790450372751,96.38929944116862,94.27582506735118,103.24196981676253,72.30289942033816,91.94763800052334,2.8235833977170217,82.29965878522503,72.33283279835655,97.35998455868601,54.769388666405035,0.586560019540887,33.27866338767263,84.37675889050861,89.65509974357747,80.61115525449894,73.13299808395354,71.5248853544471,93.82114426727293,59.48669509469017,66.61358692075632,9.895600955069249,80.76324407318592,70.0622025151155,85.31442751346557,89.45223107951968,93.94505012381364,83.21661164533995,62.53071381271909,75.87403399970208,80.33937532793911,73.50443382964276,2.936271196601601,54.41213503046818,70.87517339195631,85.90618491089316,76.7419088434686,67.26450046980685,70.1743801871308,85.0945460131713,80.92485027250027,101.79402672323263,101.62511120828849,71.95419039092613,74.49232266237374,77.87923281117314,96.24315479318403,83.07265266285438,9.60957418241438,92.12293307115307,91.72623495403197,84.73558226066095,74.98021029477843,94.23939828916926,99.66669328941371,44.65281872819014,90.82547057844096,81.33082982935036,41.22276475730722,56.96873372362225,77.6964408553545,84.70022662358166,37.495662616415046,5.957582020851589,1.7289801168878552e-11,1.9999968057216344,0.9952660455501424,4
-1.0425551509307533,78.32691349187242,47.810002567859,82.5462950439992,82.17188425286093,83.31715009182362,88.82763321063746,84.43380088511988,90.13021677259539,72.20650213740659,90.84301761056182,0.5350380317241594,95.60802183314418,83.61263657342812,98.46428855216634,78.8119262237272,85.8536826235399,62.25883423975477,82.36983209745632,53.82562204300964,90.99938350726234,80.32026730227753,80.07527949845074,84.24140140766983,88.10857669095041,57.89645580189398,41.11548786468083,83.19119115282282,73.05151661791783,81.33737190182565,83.29265024315421,93.7335077776131,3.2166325904809145,57.25580314072503,74.36837755911186,71.90435983383743,41.519391652513946,0.7270232320875656,88.22061236776271,81.45050598128059,85.85850184090154,54.828752269614206,84.01982126877407,94.3124533132795,94.09862458310018,78.84320812518948,89.69921613564478,15.099043408980055,46.84526004675867,78.55823430135865,99.21195717974852,27.385890986840554,51.93843067664679,93.94407846794427,83.443574336542,94.37778414314158,1.0344647058191498,1.642145087677414,71.89466799400923,93.99309496650115,59.41960269354972,84.71899007496549,65.11862657379369,96.51439577079627,94.41886531422064,103.34768988861512,72.447461395377,92.20699440302448,1.6212810211827453,82.59920197835439,72.66553843395896,97.36611856260699,55.02699183016267,0.7983833574424406,33.322273326655825,84.54271155876862,89.81957191408168,80.80429811901286,73.39571782361683,71.57763630541801,93.87269252594385,59.671603241873484,66.6905959923953,10.506343229980077,81.08997022683617,70.27202496207482,85.48418743354195,89.42768148724953,94.12449525166068,83.32072325054783,62.68445663630498,75.97279891498931,80.64093327610979,73.58180790893395,2.9955758969551,54.523748705360276,71.01386034074018,86.01086841691327,76.8731966499306,67.37248042621613,70.37126270118887,85.13811606551387,81.04475624811168,101.8404938784874,101.69331221597663,72.02967966396643,74.61545477271574,78.06374192476825,96.41432267725253,83.27547374465014,10.800603179414233,92.20553747638436,91.71732024537366,84.81874301540766,75.28939344783689,94.27445739265417,99.87669663803568,44.564622168359634,90.84878507880342,81.4448203377989,41.51596176727588,57.04557632397648,77.89831648410414,84.88472147852177,37.556658627296635,3.038394960543431,1.725495351986972e-11,1.9999968140167212,0.9952996701210731,5
-0.2767622567519668,78.43641037137644,47.93081006414023,82.6437301299791,82.27877800707805,83.33239470021455,88.83278215441283,84.38088984117645,90.2040626954772,72.3132026590262,90.84733227369449,0.2851933137198355,95.61954112056506,83.78224053260637,98.54221876922112,78.98414270670449,85.84392270232586,62.33647257452757,82.45893568700095,53.94568577559572,91.12659598751304,80.42341510661538,80.30570372957253,84.36813113917071,88.23506086365926,58.033373469199525,41.19412568652618,83.27491818174248,73.1100022077267,81.29767476377113,83.42325068008375,93.82747114374408,1.327317425240301,57.317620516115156,74.38200057075841,71.90606630977946,41.50173688828452,0.23263321203594903,88.30188247784208,81.59387155713758,85.9203420077611,54.85460819764699,84.1241515609015,94.40767759802625,94.21002754532259,78.91853228430756,89.7954748672276,13.030064178917856,46.93133271135769,78.66274075632089,99.21633561453231,26.834229728910696,52.01700671872878,94.02677617908049,83.52905077747705,94.39648948255969,2.1469903572877915,0.11557503537391582,72.01999157391586,94.09515203985929,59.449435351775605,84.82535818990564,65.12660778900958,96.63918303937507,94.4959423609617,103.40418629058247,72.52899863167667,92.27767270871834,1.6642630558559894,82.65424951490232,72.82394784046446,97.34772209402703,55.16762845310334,0.16137598139252518,33.12399320521143,84.66535746212749,89.9426499305694,80.81522431191848,73.45940312901773,71.64483578767084,93.88216889812742,59.74791099565363,66.77008876888081,10.65895035404914,81.21579007455566,70.43962940662159,85.5847318941284,89.43918661911908,94.21822253598202,83.43077036008002,62.71132274910678,76.06334643790598,80.7972389843687,73.67185314603171,3.4057566138075663,54.623835630598926,71.12476633796506,86.12945695785228,77.01035967812894,67.54588207475456,70.51451653257054,85.15155980606255,81.15571203264227,101.85701965266212,101.69467273182738,72.03424704855398,74.66400141636572,78.1126990603993,96.47668548698692,83.38028632834992,11.31221627155434,92.31626560795783,91.66623726041034,84.8292622748232,75.38170992834083,94.25909463205768,99.94120867969463,44.539637291898494,90.8644398188465,81.55940440563022,41.616830635299486,57.11673168094033,78.0716858460195,84.98037511575637,37.55842292342448,1.1497403618826973,1.7239512724594597e-11,1.9999968121878882,0.9953781965209801,6
-0.20393385293865318,78.61408559393298,48.05761300284583,82.73300205663439,82.42438206830265,83.331931605529,88.83336867872158,84.37723559407898,90.32864926040021,72.43498300315765,90.92908168375807,0.1626243650089856,95.61947866095598,83.91038098493708,98.61145797660056,79.11439660131316,85.84463026095011,62.4051937031323,82.56594042760416,54.14429616990676,91.24343718529099,80.51262917593112,80.52774545374835,84.50466389150711,88.35201873134274,58.180018303741186,41.27563441827884,83.39084475706841,73.21272485010648,81.29994798008146,83.53243161997004,93.92249580021013,1.3491672323518715,57.37342299963173,74.38280424264559,71.90670156174957,41.50090677931,0.08535531488189921,88.3857262832787,81.77075474104251,85.99125331578409,54.85584699652767,84.2471326390369,94.49641608587471,94.30872801496189,79.00389700545618,89.9023470303367,13.008673610892927,47.05586629231168,78.77274669648571,99.21682021479081,26.826411374327964,52.10173267970115,94.11533894147765,83.6015579811802,94.39672551619178,2.4679083097459524,0.09927906189098278,72.17135213872359,94.19285974909825,59.45211781482491,84.92091942839104,65.12810429183658,96.74635666712634,94.57881136305927,103.4779544356239,72.61167076547409,92.3963131096041,1.8183855201912784,82.79266065264481,72.98930512560115,97.35431920085952,55.323446775000015,0.22458158714874005,33.126452343140656,84.78243336926793,90.03677846542192,80.81680760380853,73.6302514011917,71.72796370227954,93.88395140407442,59.84272647651279,66.85085316931806,10.66300856353272,81.37037664285475,70.5861453036093,85.69509094800924,89.43900495606822,94.35981018315577,83.53859698195521,62.78891598727976,76.1450669448779,80.97244839949197,73.75241388631655,4.02510146359957,54.715524378406485,71.21347307925697,86.24524789519165,77.13614162982114,67.71522529243859,70.64985187508096,85.15233986406483,81.2611658637741,101.85821645359596,101.69579129742405,72.03486982364726,74.7716602408495,78.22728795313974,96.54838879492645,83.53500467667324,11.772654432727728,92.42387635668226,91.66526831055094,84.94690312333097,75.55818003492364,94.25956235240983,100.0335715539075,44.53928913130772,90.86754330717606,81.66003560563311,41.858298883636,57.183460846516404,78.26323966639085,85.08655263062319,37.561192321183064,0.9934970975574371,1.7179299961951145e-11,1.9999968169281597,0.9953914971189857,7
-0.22421307688803405,78.80070875100986,48.18569265766661,82.81784276611744,82.57005488515172,83.33179293156803,88.83019240475097,84.36481751379661,90.45768966169385,72.55640557436288,91.01146777687912,0.3435851262926887,95.6191657044325,84.04330352121744,98.6830110304579,79.23393116301594,85.83934223153771,62.476508474266936,82.67612747232708,54.33793026702992,91.36323020393712,80.60459099334079,80.75567045912504,84.6444989589752,88.4726434080773,58.3314479819898,41.35942841734361,83.5107534140222,73.3195108394561,81.29987434025392,83.64275266115693,94.02156826849824,1.199170492617888,57.42993986446404,74.38227748572203,71.8885904021311,41.49978799088757,0.03594421639179987,88.46982740190913,81.94427767621002,86.06388512459884,54.8521698278462,84.37164669597479,94.58498808610854,94.40666201699018,79.09280811385835,90.00996140361308,13.001560486604784,47.18531030592356,78.8859400055506,99.21716122976336,26.825399826321096,52.19025247510712,94.20539138422674,83.676795949833,94.39592280413108,2.4587989641389743,0.1671243372148367,72.32507277049966,94.29373711618823,59.44576491558442,85.01323761801376,65.1280871095443,96.8448723672269,94.66036179664383,103.54845490367131,72.69380167767684,92.51847012857515,1.7218810061431766,82.9369711584308,73.15851039241505,97.36012346479556,55.478533400825285,0.2895068078200888,33.12677967809703,84.9017724868097,90.13395363236465,80.8138936184862,73.80541109202669,71.81493357310465,93.88489303040772,59.939499609108516,66.93376699452018,10.66467285218186,81.51718970058795,70.73117184881114,85.8104823105433,89.43788632101143,94.50963268039757,83.64898550344162,62.86432250740421,76.22869156107895,81.15385544631738,73.82721496423683,4.4519179515951794,54.80246478604788,71.30427143079802,86.36317253408238,77.25640665643472,67.88994519276184,70.789417783051,85.15234376581378,81.36725001922039,101.85810805356809,101.69212094753276,72.03177049697045,74.8828585989772,78.34180452227682,96.6201216103794,83.69473127238153,12.197923255184028,92.52699050009596,91.66465222658574,85.058874542854,75.74072925069643,94.25880163191393,100.12907074437668,44.53715390654285,90.86651618822587,81.76193332207987,42.0980179997981,57.24860890021517,78.46158754712604,85.19537978248586,37.5602990180392,0.9739961220506399,1.7118795540672817e-11,1.9999968194840831,0.9953674910551458,8
-0.3344372937078044,79.00619286263193,48.37871082226777,82.92996922755889,82.74972103568528,83.34532180749208,88.8543051957332,84.41039956295616,90.58761401135955,72.73452419181832,91.145540180314,1.5966466347624546,95.62025801672712,84.23560599853849,98.7499327437224,79.44425752700265,85.8370318706812,62.57391691121522,82.83478092081947,54.63411237167962,91.53965223758397,80.71014034963137,81.01143441841783,84.8209367817315,88.63826139439664,58.538461376790735,41.47341034948239,83.67205695082623,73.46757511853689,81.32283928352707,83.76155313895431,94.15804020966056,0.8102122626091287,57.47954888928729,74.36666307264711,71.91902142375712,41.486816166845685,0.04730841642058013,88.56023082619673,82.2119199060622,86.17431649037042,54.875825709380976,84.53882257292364,94.71454416889318,94.55226262958627,79.18846182122171,90.15451500334638,13.059708254344656,47.359824391942325,79.04528049540424,99.23554431125353,26.897418646967388,52.3124519974631,94.33975966206658,83.78772900344397,94.41347876142737,2.7490684571802646,1.7766117126533287,72.47263060647752,94.39621994912646,59.421153253070926,85.16375726682472,65.12232329562389,96.98435291616931,94.74533468746563,103.62014181719088,72.82291910724898,92.6889257804705,2.9347228183625362,83.1322913082779,73.39944314486738,97.35946213206303,55.64497385672014,2.872945077627496,33.15285866313829,85.07260859243553,90.26916958732743,80.84765277439321,74.066030421931,71.92203839624658,93.8735274953794,60.07482923279996,67.04745249968049,10.687821779110083,81.76410848163954,70.91393998633413,85.97740380921175,89.45145318465279,94.7222519919718,83.75615262059809,62.988320628072614,76.3129045112469,81.33405564089476,73.93034623550334,4.7540461605196525,54.937596505205136,71.40089111657625,86.51397286121976,77.40314872332658,68.09116272629231,70.9727984544171,85.1521158191783,81.49697958653617,101.86587440128585,101.7024356371832,72.03783873297374,75.0311016245474,78.51259442200346,96.69537182753847,83.86955030896053,12.720398837193201,92.65875924955371,91.66228890532423,85.20001618097587,75.92508338321251,94.25710881496121,100.26692601169952,44.52376229839155,90.88444594893485,81.90925028530587,42.44174176158506,57.32996270511504,78.73409706996848,85.3430857537833,37.569944782136375,1.0567722807431346,1.6990058442855832e-11,1.999996834919601,0.9953299425742664,9
-0.3606392220002367,79.216731802103,48.56313222700073,83.01547912334404,82.93916705575295,83.34699138816269,88.83247827268669,84.41031341424579,90.71794369494367,72.90262190062681,91.29009082830125,0.19326977187291902,95.58999786752004,84.4329063942289,98.826013022266,79.6403238530104,85.81507988342341,62.674234465504405,82.98385835797133,54.89664768302678,91.71310516932157,80.82979717449066,81.28769390896338,84.98233013416292,88.78994363694062,58.74876956645656,41.58796800638796,83.82928068363438,73.53005212725854,81.31283385759511,83.88083404772998,94.29483288767749,0.8143540818516849,57.540028975016476,74.3557407166096,71.77428679680496,41.46644129984787,0.051620161656871937,88.59843676970428,82.42567943318097,86.26238374820998,54.88975164654024,84.70718547730364,94.84034931925875,94.6806052938944,79.30289710827968,90.30149324563685,12.925308115490452,47.52353871710337,79.17176341369228,99.21330643930165,26.91865154347225,52.431567102452306,94.45249428063306,83.8976148649938,94.37718373982077,0.5503691199634594,1.8447003725903,72.64255037241553,94.50796549376936,59.36901141606442,85.30333101285684,65.09694041731328,97.10405501889927,94.83050369261393,103.65699365532876,72.93681383639878,92.86752919349078,3.503475901583733,83.29951104309727,73.66282437483851,97.32479213311005,55.82833555637233,3.147041153959841,33.17333758478194,85.24105058745477,90.31250820294738,80.80532773926083,74.32583001995064,72.0365397102012,93.79841009890546,60.207365593761075,67.16475551049335,10.672169340222927,81.9871997070503,71.1136037258991,86.1440426605405,89.45854064975258,94.91885485856538,83.82177392262467,63.10484197821995,76.40295463624174,81.52812846613209,74.03433917295389,4.895680975017728,55.05519118893539,71.42319217487037,86.66002995181034,77.48544809283916,68.31078979940466,71.1326969770725,85.14779982910177,81.64130807011355,101.87956197980174,101.7060191179572,72.02914626782005,75.1843253347091,78.6842265845887,96.76220738351333,84.04208354836487,13.201582465275926,92.75337647696894,91.63593774071212,85.20843855424584,75.99270327357091,94.2309435107639,100.40760293602115,44.49184160109715,90.88958997780993,82.0008824057283,42.748752407235166,57.41349703056282,78.91081005149834,85.47624486854961,37.54118453579732,1.0803329609923964,1.698835361603376e-11,1.9999968250168652,0.9953819696073744,10
