mean_constant,lengthscale_dim_0,lengthscale_dim_1,lengthscale_dim_2,lengthscale_dim_3,lengthscale_dim_4,lengthscale_dim_5,lengthscale_dim_6,lengthscale_dim_7,lengthscale_dim_8,lengthscale_dim_9,lengthscale_dim_10,lengthscale_dim_11,lengthscale_dim_12,lengthscale_dim_13,lengthscale_dim_14,lengthscale_dim_15,lengthscale_dim_16,lengthscale_dim_17,lengthscale_dim_18,lengthscale_dim_19,lengthscale_dim_20,lengthscale_dim_21,lengthscale_dim_22,lengthscale_dim_23,lengthscale_dim_24,lengthscale_dim_25,lengthscale_dim_26,lengthscale_dim_27,lengthscale_dim_28,lengthscale_dim_29,lengthscale_dim_30,lengthscale_dim_31,lengthscale_dim_32,lengthscale_dim_33,lengthscale_dim_34,lengthscale_dim_35,lengthscale_dim_36,lengthscale_dim_37,lengthscale_dim_38,lengthscale_dim_39,lengthscale_dim_40,lengthscale_dim_41,lengthscale_dim_42,lengthscale_dim_43,lengthscale_dim_44,lengthscale_dim_45,lengthscale_dim_46,lengthscale_dim_47,lengthscale_dim_48,lengthscale_dim_49,lengthscale_dim_50,lengthscale_dim_51,lengthscale_dim_52,lengthscale_dim_53,lengthscale_dim_54,lengthscale_dim_55,lengthscale_dim_56,lengthscale_dim_57,lengthscale_dim_58,lengthscale_dim_59,lengthscale_dim_60,lengthscale_dim_61,lengthscale_dim_62,lengthscale_dim_63,lengthscale_dim_64,lengthscale_dim_65,lengthscale_dim_66,lengthscale_dim_67,lengthscale_dim_68,lengthscale_dim_69,lengthscale_dim_70,lengthscale_dim_71,lengthscale_dim_72,lengthscale_dim_73,lengthscale_dim_74,lengthscale_dim_75,lengthscale_dim_76,lengthscale_dim_77,lengthscale_dim_78,lengthscale_dim_79,lengthscale_dim_80,lengthscale_dim_81,lengthscale_dim_82,lengthscale_dim_83,lengthscale_dim_84,lengthscale_dim_85,lengthscale_dim_86,lengthscale_dim_87,lengthscale_dim_88,lengthscale_dim_89,lengthscale_dim_90,lengthscale_dim_91,lengthscale_dim_92,lengthscale_dim_93,lengthscale_dim_94,lengthscale_dim_95,lengthscale_dim_96,lengthscale_dim_97,lengthscale_dim_98,lengthscale_dim_99,lengthscale_dim_100,lengthscale_dim_101,lengthscale_dim_102,lengthscale_dim_103,lengthscale_dim_104,lengthscale_dim_105,lengthscale_dim_106,lengthscale_dim_107,lengthscale_dim_108,lengthscale_dim_109,lengthscale_dim_110,lengthscale_dim_111,lengthscale_dim_112,lengthscale_dim_113,lengthscale_dim_114,lengthscale_dim_115,lengthscale_dim_116,lengthscale_dim_117,lengthscale_dim_118,lengthscale_dim_119,lengthscale_dim_120,lengthscale_dim_121,lengthscale_dim_122,lengthscale_dim_123,lengthscale_dim_124,lengthscale_dim_125,lengthscale_dim_126,lengthscale_dim_127,lengthscale_dim_128,lengthscale_dim_129,lengthscale_dim_130,lengthscale_dim_131,lengthscale_dim_132,lengthscale_dim_133,lengthscale_dim_134,lengthscale_dim_135,lengthscale_dim_136,lengthscale_dim_137,lengthscale_dim_138,lengthscale_dim_139,lengthscale_dim_140,lengthscale_dim_141,lengthscale_dim_142,lengthscale_dim_143,lengthscale_dim_144,lengthscale_dim_145,lengthscale_dim_146,lengthscale_dim_147,lengthscale_dim_148,lengthscale_dim_149,outputscale,noise,nu,iteration
0.28847191839271374,91703.97313051597,93540.47635235614,2.6892121036550822,139697.41945819682,53750.8618354792,78142.66539542985,145226.49452867432,108234.48217591556,80864.58363865879,126029.58891815718,104694.84281364217,98919.84369768402,111401.60449942331,99470.4870602945,133555.90980609594,117598.57257293473,157019.92214548844,136830.56122237473,130538.58516187711,0.8136610975958056,135760.0190401162,124629.39501055432,87126.40857636364,163342.00392847235,137496.3053859049,114381.14165982463,270224.2018414137,141614.10708871236,97159.26352112342,158470.57881759942,101452.84275845712,164057.4202624785,67814.2760265908,117658.35695322134,107453.57179976582,91807.67163797095,119942.85213434916,115558.359273034,246377.93776217528,174373.25214981503,209429.16400105093,152391.0784870718,2.4552689603490876,52892.97826567468,150103.92296943194,99942.21352112443,100446.30683672278,91644.27093613886,114334.69802277746,156722.04885194052,150903.1253379814,137529.19137169322,140731.01618369963,129173.0038638262,124832.14833843228,138582.7091774363,150083.65715806678,114557.78257713429,121454.6230218545,75396.84975757061,124328.04487017258,31618.353917472556,112538.18136577879,125559.53314646831,3.9794201160668803,91606.92450429544,125443.14627202343,267760.7345624859,89805.6119289296,59730.69148560313,154041.2477406991,116301.19261167875,81849.60662044515,101410.46316213679,112003.55499824723,106648.75949723633,79132.43509289337,133012.13078603309,95695.73175427657,98979.02870049764,148975.188299299,104993.89973303993,88455.50952689796,198618.10394364773,100006.07757087596,414962.69333778956,113894.68638351295,66563.98472591252,106620.13766987217,121680.4428796735,70499.98208809229,119866.7085462717,89629.70724867533,1.2307232973156952,84259.85649329345,74802.66144838248,121913.03900449796,75685.31976647003,104131.4266983811,100178.07069133097,120667.38289202325,1.1973497589878215,399273.4794204503,113403.93272838133,99818.34532307394,104945.37444887566,120774.52190221153,160394.55219638388,112815.39357857773,132570.3162912137,81928.84016333676,147395.3695263161,152029.6369753668,87716.51110049183,123655.57479237988,126673.96038655861,142673.74547576555,119865.03203106318,153054.7905813058,63368.74233852175,107182.4255736338,131235.51559945228,123874.47501753428,131749.74347898824,127491.59358614519,112853.87745491797,129521.49796592913,140369.4430824821,77873.84810117296,128004.52240585725,307.038067555435,89059.78223186257,110011.65841765288,77266.23321981789,107642.27329933624,127764.58864755434,1297838.1146762455,117548.20867604748,97056.31862837635,95070.39057466219,177484.52254777617,158600.61157765615,84568.21599063431,140424.20375771317,4.904562849948447,68220.38665085033,121193.6963164885,106930.1928549077,72829.41887796432,86478.98303655472,1.0,0.005392975223513663,1.5,1
-0.27937219276354835,91703.97313051597,93540.47635235614,2.0743692075503604,139697.41945819682,53750.8618354792,78142.66539542985,145226.49452867432,108234.48217591556,80864.58363865879,126029.58891815718,104694.84281364217,98919.84369768402,111401.60449942331,99470.4870602945,133555.90980609594,117598.57257293473,157019.92214548844,136830.56122237473,130538.58516187711,0.46230216107196287,135760.0190401162,124629.39501055432,87126.40857636364,163342.00392847235,137496.3053859049,114381.14165982463,270224.2018414137,141614.10708871236,97159.26352112342,158470.57881759942,101452.84275845712,164057.4202624785,67814.2760265908,117658.35695322134,107453.57179976582,91807.67163797095,119942.85213434916,115558.359273034,246377.93776217528,174373.25214981503,209429.16400105093,152391.0784870718,3717.615770267558,52892.97826567468,150103.92296943194,99942.21352112443,100446.30683672278,91644.27093613886,114334.69802277746,156722.04885194052,150903.1253379814,137529.19137169322,140731.01618369963,129173.0038638262,124832.14833843228,138582.7091774363,150083.65715806678,114557.78257713429,121454.6230218545,75396.84975757061,124328.04487017258,31618.353917472556,112538.18136577879,125559.53314646831,3.12118143321471,91606.92450429544,125443.14627202343,267760.7345624859,89805.6119289296,59730.69148560313,154041.2477406991,116301.19261167875,81849.60662044515,101410.46316213679,112003.55499824723,106648.75949723633,79132.43509289337,133012.13078603309,95695.73175427657,98979.02870049764,148975.188299299,104993.89973303993,88455.50952689796,198618.10394364773,100006.07757087596,414962.69333778956,113894.68638351295,66563.98472591252,106620.13766987217,121680.4428796735,70499.98208809229,119866.7085462717,89629.70724867533,0.7690986042722483,84259.85649329345,74802.66144838248,121913.03900449796,75685.31976647003,104131.4266983811,100178.07069133097,120667.38289202325,0.31072230916013516,399273.4794204503,113403.93272838133,99818.34532307394,104945.37444887566,120774.52190221153,160394.55219638388,112815.39357857773,132570.3162912137,81928.84016333676,147395.3695263161,152029.6369753668,87716.51110049183,123655.57479237988,126673.96038655861,142673.74547576555,119865.03203106318,153054.7905813058,63368.74233852175,107182.4255736338,131235.51559945228,123874.47501753428,131749.74347898824,127491.59358614519,112853.87745491797,129521.49796592913,140369.4430824821,77873.84810117296,128004.52240585725,307.0398574307121,89059.78223186257,110011.65841765288,77266.23321981789,107642.27329933624,127764.58864755434,1297838.1146762455,117548.20867604748,97056.31862837635,95070.39057466219,177484.52254777617,158600.61157765615,84568.21599063431,140424.20375771317,750.2442367278769,68220.38665085033,121193.6963164885,106930.1928549077,72829.41887796432,86478.98303655472,1.0,0.006369020837376027,1.5,2
0.019541087205878098,91703.97313051597,93540.47635235614,1679.2459577401069,139697.41945819682,53750.8618354792,78142.66539542985,145226.49452867432,108234.48217591556,80864.58363865879,126029.58891815718,104694.84281364217,98919.84369768402,111401.60449942331,99470.4870602945,133555.90980609594,117598.57257293473,157019.92214548844,136830.56122237473,130538.58516187711,0.0827463984298391,135760.0190401162,124629.39501055432,87126.40857636364,163342.00392847235,137496.3053859049,114381.14165982463,270224.2018414137,141614.10708871236,97159.26352112342,158470.57881759942,101452.84275845712,164057.4202624785,67814.2760265908,117658.35695322134,107453.57179976582,91807.67163797095,119942.85213434916,115558.359273034,246377.93776217528,174373.25214981503,209429.16400105093,152391.0784870718,3717.6157709103913,52892.97826567468,150103.92296943194,99942.21352112443,100446.30683672278,91644.27093613886,114334.69802277746,156722.04885194052,150903.1253379814,137529.19137169322,140731.01618369963,129173.0038638262,124832.14833843228,138582.7091774363,150083.65715806678,114557.78257713429,121454.6230218545,75396.84975757061,124328.04487017258,31618.353917472556,112538.18136577879,125559.53314646831,167.9848003066836,91606.92450429544,125443.14627202343,267760.7345624859,89805.6119289296,59730.69148560313,154041.2477406991,116301.19261167875,81849.60662044515,101410.46316213679,112003.55499824723,106648.75949723633,79132.43509289337,133012.13078603309,95695.73175427657,98979.02870049764,148975.188299299,104993.89973303993,88455.50952689796,198618.10394364773,100006.07757087596,414962.69333778956,113894.68638351295,66563.98472591252,106620.13766987217,121680.4428796735,70499.98208809229,119866.7085462717,89629.70724867533,0.48977814652504664,84259.85649329345,74802.66144838248,121913.03900449796,75685.31976647003,104131.4266983811,100178.07069133097,120667.38289202325,0.14884864342496504,399273.4794204503,113403.93272838133,99818.34532307394,104945.37444887566,120774.52190221153,160394.55219638388,112815.39357857773,132570.3162912137,81928.84016333676,147395.3695263161,152029.6369753668,87716.51110049183,123655.57479237988,126673.96038655861,142673.74547576555,119865.03203106318,153054.7905813058,63368.74233852175,107182.4255736338,131235.51559945228,123874.47501753428,131749.74347898824,127491.59358614519,112853.87745491797,129521.49796592913,140369.4430824821,77873.84810117296,128004.52240585725,307.03789822123804,89059.78223186257,110011.65841765288,77266.23321981789,107642.27329933624,127764.58864755434,1297838.1146762455,117548.20867604748,97056.31862837635,95070.39057466219,177484.52254777617,158600.61157765615,84568.21599063431,140424.20375771317,750.2442586439266,68220.38665085033,121193.6963164885,106930.1928549077,72829.41887796432,86478.98303655472,1.0,0.0066570507958565485,1.5,3
0.0138359306510194,91703.97313051597,93540.47635235614,1679.2459577746647,139697.41945819682,53750.8618354792,78142.66539542985,145226.49452867432,108234.48217591556,80864.58363865879,126029.58891815718,104694.84281364217,98919.84369768402,111401.60449942331,99470.4870602945,133555.90980609594,117598.57257293473,157019.92214548844,136830.56122237473,130538.58516187711,0.019435868294129462,135760.0190401162,124629.39501055432,87126.40857636364,163342.00392847235,137496.3053859049,114381.14165982463,270224.2018414137,141614.10708871236,97159.26352112342,158470.57881759942,101452.84275845712,164057.4202624785,67814.2760265908,117658.35695322134,107453.57179976582,91807.67163797095,119942.85213434916,115558.359273034,246377.93776217528,174373.25214981503,209429.16400105093,152391.0784870718,3717.615770915849,52892.97826567468,150103.92296943194,99942.21352112443,100446.30683672278,91644.27093613886,114334.69802277746,156722.04885194052,150903.1253379814,137529.19137169322,140731.01618369963,129173.0038638262,124832.14833843228,138582.7091774363,150083.65715806678,114557.78257713429,121454.6230218545,75396.84975757061,124328.04487017258,31618.353917472556,112538.18136577879,125559.53314646831,167.9848299589716,91606.92450429544,125443.14627202343,267760.7345624859,89805.6119289296,59730.69148560313,154041.2477406991,116301.19261167875,81849.60662044515,101410.46316213679,112003.55499824723,106648.75949723633,79132.43509289337,133012.13078603309,95695.73175427657,98979.02870049764,148975.188299299,104993.89973303993,88455.50952689796,198618.10394364773,100006.07757087596,414962.69333778956,113894.68638351295,66563.98472591252,106620.13766987217,121680.4428796735,70499.98208809229,119866.7085462717,89629.70724867533,67.56029847787302,84259.85649329345,74802.66144838248,121913.03900449796,75685.31976647003,104131.4266983811,100178.07069133097,120667.38289202325,0.09047555398429176,399273.4794204503,113403.93272838133,99818.34532307394,104945.37444887566,120774.52190221153,160394.55219638388,112815.39357857773,132570.3162912137,81928.84016333676,147395.3695263161,152029.6369753668,87716.51110049183,123655.57479237988,126673.96038655861,142673.74547576555,119865.03203106318,153054.7905813058,63368.74233852175,107182.4255736338,131235.51559945228,123874.47501753428,131749.74347898824,127491.59358614519,112853.87745491797,129521.49796592913,140369.4430824821,77873.84810117296,128004.52240585725,307.0379034121488,89059.78223186257,110011.65841765288,77266.23321981789,107642.27329933624,127764.58864755434,1297838.1146762455,117548.20867604748,97056.31862837635,95070.39057466219,177484.52254777617,158600.61157765615,84568.21599063431,140424.20375771317,750.2442585845888,68220.38665085033,121193.6963164885,106930.1928549077,72829.41887796432,86478.98303655472,1.0,0.006724311597998244,1.5,4
-0.010985557150061998,91703.97313051597,93540.47635235614,1679.245957774303,139697.41945819682,53750.8618354792,78142.66539542985,145226.49452867432,108234.48217591556,80864.58363865879,126029.58891815718,104694.84281364217,98919.84369768402,111401.60449942331,99470.4870602945,133555.90980609594,117598.57257293473,157019.92214548844,136830.56122237473,130538.58516187711,0.003969529949627301,135760.0190401162,124629.39501055432,87126.40857636364,163342.00392847235,137496.3053859049,114381.14165982463,270224.2018414137,141614.10708871236,97159.26352112342,158470.57881759942,101452.84275845712,164057.4202624785,67814.2760265908,117658.35695322134,107453.57179976582,91807.67163797095,119942.85213434916,115558.359273034,246377.93776217528,174373.25214981503,209429.16400105093,152391.0784870718,3717.615770915822,52892.97826567468,150103.92296943194,99942.21352112443,100446.30683672278,91644.27093613886,114334.69802277746,156722.04885194052,150903.1253379814,137529.19137169322,140731.01618369963,129173.0038638262,124832.14833843228,138582.7091774363,150083.65715806678,114557.78257713429,121454.6230218545,75396.84975757061,124328.04487017258,31618.353917472556,112538.18136577879,125559.53314646831,167.9848296144126,91606.92450429544,125443.14627202343,267760.7345624859,89805.6119289296,59730.69148560313,154041.2477406991,116301.19261167875,81849.60662044515,101410.46316213679,112003.55499824723,106648.75949723633,79132.43509289337,133012.13078603309,95695.73175427657,98979.02870049764,148975.188299299,104993.89973303993,88455.50952689796,198618.10394364773,100006.07757087596,414962.69333778956,113894.68638351295,66563.98472591252,106620.13766987217,121680.4428796735,70499.98208809229,119866.7085462717,89629.70724867533,67.56029706338857,84259.85649329345,74802.66144838248,121913.03900449796,75685.31976647003,104131.4266983811,100178.07069133097,120667.38289202325,0.14025297259328348,399273.4794204503,113403.93272838133,99818.34532307394,104945.37444887566,120774.52190221153,160394.55219638388,112815.39357857773,132570.3162912137,81928.84016333676,147395.3695263161,152029.6369753668,87716.51110049183,123655.57479237988,126673.96038655861,142673.74547576555,119865.03203106318,153054.7905813058,63368.74233852175,107182.4255736338,131235.51559945228,123874.47501753428,131749.74347898824,127491.59358614519,112853.87745491797,129521.49796592913,140369.4430824821,77873.84810117296,128004.52240585725,307.0379034126223,89059.78223186257,110011.65841765288,77266.23321981789,107642.27329933624,127764.58864755434,1297838.1146762455,117548.20867604748,97056.31862837635,95070.39057466219,177484.52254777617,158600.61157765615,84568.21599063431,140424.20375771317,750.244258581122,68220.38665085033,121193.6963164885,106930.1928549077,72829.41887796432,86478.98303655472,1.0,0.006732790750650937,1.5,5
-0.03621251021606949,91703.97313051597,93540.47635235614,1679.245957774239,139697.41945819682,53750.8618354792,78142.66539542985,145226.49452867432,108234.48217591556,80864.58363865879,126029.58891815718,104694.84281364217,98919.84369768402,111401.60449942331,99470.4870602945,133555.90980609594,117598.57257293473,157019.92214548844,136830.56122237473,130538.58516187711,0.0013835389946628314,135760.0190401162,124629.39501055432,87126.40857636364,163342.00392847235,137496.3053859049,114381.14165982463,270224.2018414137,141614.10708871236,97159.26352112342,158470.57881759942,101452.84275845712,164057.4202624785,67814.2760265908,117658.35695322134,107453.57179976582,91807.67163797095,119942.85213434916,115558.359273034,246377.93776217528,174373.25214981503,209429.16400105093,152391.0784870718,3717.6157709157837,52892.97826567468,150103.92296943194,99942.21352112443,100446.30683672278,91644.27093613886,114334.69802277746,156722.04885194052,150903.1253379814,137529.19137169322,140731.01618369963,129173.0038638262,124832.14833843228,138582.7091774363,150083.65715806678,114557.78257713429,121454.6230218545,75396.84975757061,124328.04487017258,31618.353917472556,112538.18136577879,125559.53314646831,167.9848291340114,91606.92450429544,125443.14627202343,267760.7345624859,89805.6119289296,59730.69148560313,154041.2477406991,116301.19261167875,81849.60662044515,101410.46316213679,112003.55499824723,106648.75949723633,79132.43509289337,133012.13078603309,95695.73175427657,98979.02870049764,148975.188299299,104993.89973303993,88455.50952689796,198618.10394364773,100006.07757087596,414962.69333778956,113894.68638351295,66563.98472591252,106620.13766987217,121680.4428796735,70499.98208809229,119866.7085462717,89629.70724867533,67.5602970122333,84259.85649329345,74802.66144838248,121913.03900449796,75685.31976647003,104131.4266983811,100178.07069133097,120667.38289202325,0.11520856031703593,399273.4794204503,113403.93272838133,99818.34532307394,104945.37444887566,120774.52190221153,160394.55219638388,112815.39357857773,132570.3162912137,81928.84016333676,147395.3695263161,152029.6369753668,87716.51110049183,123655.57479237988,126673.96038655861,142673.74547576555,119865.03203106318,153054.7905813058,63368.74233852175,107182.4255736338,131235.51559945228,123874.47501753428,131749.74347898824,127491.59358614519,112853.87745491797,129521.49796592913,140369.4430824821,77873.84810117296,128004.52240585725,307.03790337330486,89059.78223186257,110011.65841765288,77266.23321981789,107642.27329933624,127764.58864755434,1297838.1146762455,117548.20867604748,97056.31862837635,95070.39057466219,177484.52254777617,158600.61157765615,84568.21599063431,140424.20375771317,750.2442585800212,68220.38665085033,121193.6963164885,106930.1928549077,72829.41887796432,86478.98303655472,1.0,0.006724069993599679,1.5,6
-0.06504599115202941,91703.97313051597,93540.47635235614,1679.2459577742923,139697.41945819682,53750.8618354792,78142.66539542985,145226.49452867432,108234.48217591556,80864.58363865879,126029.58891815718,104694.84281364217,98919.84369768402,111401.60449942331,99470.4870602945,133555.90980609594,117598.57257293473,157019.92214548844,136830.56122237473,130538.58516187711,0.004233242551290722,135760.0190401162,124629.39501055432,87126.40857636364,163342.00392847235,137496.3053859049,114381.14165982463,270224.2018414137,141614.10708871236,97159.26352112342,158470.57881759942,101452.84275845712,164057.4202624785,67814.2760265908,117658.35695322134,107453.57179976582,91807.67163797095,119942.85213434916,115558.359273034,246377.93776217528,174373.25214981503,209429.16400105093,152391.0784870718,3717.6157709157715,52892.97826567468,150103.92296943194,99942.21352112443,100446.30683672278,91644.27093613886,114334.69802277746,156722.04885194052,150903.1253379814,137529.19137169322,140731.01618369963,129173.0038638262,124832.14833843228,138582.7091774363,150083.65715806678,114557.78257713429,121454.6230218545,75396.84975757061,124328.04487017258,31618.353917472556,112538.18136577879,125559.53314646831,167.98482917290616,91606.92450429544,125443.14627202343,267760.7345624859,89805.6119289296,59730.69148560313,154041.2477406991,116301.19261167875,81849.60662044515,101410.46316213679,112003.55499824723,106648.75949723633,79132.43509289337,133012.13078603309,95695.73175427657,98979.02870049764,148975.188299299,104993.89973303993,88455.50952689796,198618.10394364773,100006.07757087596,414962.69333778956,113894.68638351295,66563.98472591252,106620.13766987217,121680.4428796735,70499.98208809229,119866.7085462717,89629.70724867533,67.56029647908932,84259.85649329345,74802.66144838248,121913.03900449796,75685.31976647003,104131.4266983811,100178.07069133097,120667.38289202325,0.021241233324761934,399273.4794204503,113403.93272838133,99818.34532307394,104945.37444887566,120774.52190221153,160394.55219638388,112815.39357857773,132570.3162912137,81928.84016333676,147395.3695263161,152029.6369753668,87716.51110049183,123655.57479237988,126673.96038655861,142673.74547576555,119865.03203106318,153054.7905813058,63368.74233852175,107182.4255736338,131235.51559945228,123874.47501753428,131749.74347898824,127491.59358614519,112853.87745491797,129521.49796592913,140369.4430824821,77873.84810117296,128004.52240585725,307.03790337502414,89059.78223186257,110011.65841765288,77266.23321981789,107642.27329933624,127764.58864755434,1297838.1146762455,117548.20867604748,97056.31862837635,95070.39057466219,177484.52254777617,158600.61157765615,84568.21599063431,140424.20375771317,750.2442585799474,68220.38665085033,121193.6963164885,106930.1928549077,72829.41887796432,86478.98303655472,1.0,0.006720521291886915,1.5,7
-0.04846457852157841,91703.97313051597,93540.47635235614,1679.2459577738443,139697.41945819682,53750.8618354792,78142.66539542985,145226.49452867432,108234.48217591556,80864.58363865879,126029.58891815718,104694.84281364217,98919.84369768402,111401.60449942331,99470.4870602945,133555.90980609594,117598.57257293473,157019.92214548844,136830.56122237473,130538.58516187711,0.0007836319973001173,135760.0190401162,124629.39501055432,87126.40857636364,163342.00392847235,137496.3053859049,114381.14165982463,270224.2018414137,141614.10708871236,97159.26352112342,158470.57881759942,101452.84275845712,164057.4202624785,67814.2760265908,117658.35695322134,107453.57179976582,91807.67163797095,119942.85213434916,115558.359273034,246377.93776217528,174373.25214981503,209429.16400105093,152391.0784870718,3717.615770915759,52892.97826567468,150103.92296943194,99942.21352112443,100446.30683672278,91644.27093613886,114334.69802277746,156722.04885194052,150903.1253379814,137529.19137169322,140731.01618369963,129173.0038638262,124832.14833843228,138582.7091774363,150083.65715806678,114557.78257713429,121454.6230218545,75396.84975757061,124328.04487017258,31618.353917472556,112538.18136577879,125559.53314646831,167.9848291908104,91606.92450429544,125443.14627202343,267760.7345624859,89805.6119289296,59730.69148560313,154041.2477406991,116301.19261167875,81849.60662044515,101410.46316213679,112003.55499824723,106648.75949723633,79132.43509289337,133012.13078603309,95695.73175427657,98979.02870049764,148975.188299299,104993.89973303993,88455.50952689796,198618.10394364773,100006.07757087596,414962.69333778956,113894.68638351295,66563.98472591252,106620.13766987217,121680.4428796735,70499.98208809229,119866.7085462717,89629.70724867533,67.56028351690541,84259.85649329345,74802.66144838248,121913.03900449796,75685.31976647003,104131.4266983811,100178.07069133097,120667.38289202325,0.024117366946629207,399273.4794204503,113403.93272838133,99818.34532307394,104945.37444887566,120774.52190221153,160394.55219638388,112815.39357857773,132570.3162912137,81928.84016333676,147395.3695263161,152029.6369753668,87716.51110049183,123655.57479237988,126673.96038655861,142673.74547576555,119865.03203106318,153054.7905813058,63368.74233852175,107182.4255736338,131235.51559945228,123874.47501753428,131749.74347898824,127491.59358614519,112853.87745491797,129521.49796592913,140369.4430824821,77873.84810117296,128004.52240585725,307.03790330218476,89059.78223186257,110011.65841765288,77266.23321981789,107642.27329933624,127764.58864755434,1297838.1146762455,117548.20867604748,97056.31862837635,95070.39057466219,177484.52254777617,158600.61157765615,84568.21599063431,140424.20375771317,750.2442585798029,68220.38665085033,121193.6963164885,106930.1928549077,72829.41887796432,86478.98303655472,1.0,0.006735078076444129,1.5,8
-0.02704533531134751,91703.97313051597,93540.47635235614,1679.2459577736993,139697.41945819682,53750.8618354792,78142.66539542985,145226.49452867432,108234.48217591556,80864.58363865879,126029.58891815718,104694.84281364217,98919.84369768402,111401.60449942331,99470.4870602945,133555.90980609594,117598.57257293473,157019.92214548844,136830.56122237473,130538.58516187711,0.0005614367256748015,135760.0190401162,124629.39501055432,87126.40857636364,163342.00392847235,137496.3053859049,114381.14165982463,270224.2018414137,141614.10708871236,97159.26352112342,158470.57881759942,101452.84275845712,164057.4202624785,67814.2760265908,117658.35695322134,107453.57179976582,91807.67163797095,119942.85213434916,115558.359273034,246377.93776217528,174373.25214981503,209429.16400105093,152391.0784870718,3717.615770915759,52892.97826567468,150103.92296943194,99942.21352112443,100446.30683672278,91644.27093613886,114334.69802277746,156722.04885194052,150903.1253379814,137529.19137169322,140731.01618369963,129173.0038638262,124832.14833843228,138582.7091774363,150083.65715806678,114557.78257713429,121454.6230218545,75396.84975757061,124328.04487017258,31618.353917472556,112538.18136577879,125559.53314646831,167.98482904372716,91606.92450429544,125443.14627202343,267760.7345624859,89805.6119289296,59730.69148560313,154041.2477406991,116301.19261167875,81849.60662044515,101410.46316213679,112003.55499824723,106648.75949723633,79132.43509289337,133012.13078603309,95695.73175427657,98979.02870049764,148975.188299299,104993.89973303993,88455.50952689796,198618.10394364773,100006.07757087596,414962.69333778956,113894.68638351295,66563.98472591252,106620.13766987217,121680.4428796735,70499.98208809229,119866.7085462717,89629.70724867533,67.56027833474964,84259.85649329345,74802.66144838248,121913.03900449796,75685.31976647003,104131.4266983811,100178.07069133097,120667.38289202325,0.007136082301048344,399273.4794204503,113403.93272838133,99818.34532307394,104945.37444887566,120774.52190221153,160394.55219638388,112815.39357857773,132570.3162912137,81928.84016333676,147395.3695263161,152029.6369753668,87716.51110049183,123655.57479237988,126673.96038655861,142673.74547576555,119865.03203106318,153054.7905813058,63368.74233852175,107182.4255736338,131235.51559945228,123874.47501753428,131749.74347898824,127491.59358614519,112853.87745491797,129521.49796592913,140369.4430824821,77873.84810117296,128004.52240585725,307.03790327500707,89059.78223186257,110011.65841765288,77266.23321981789,107642.27329933624,127764.58864755434,1297838.1146762455,117548.20867604748,97056.31862837635,95070.39057466219,177484.52254777617,158600.61157765615,84568.21599063431,140424.20375771317,750.2442585778058,68220.38665085033,121193.6963164885,106930.1928549077,72829.41887796432,86478.98303655472,1.0,0.006732001365259604,1.5,9
-0.07191739489133438,91703.97313051597,93540.47635235614,1679.2459577736786,139697.41945819682,53750.8618354792,78142.66539542985,145226.49452867432,108234.48217591556,80864.58363865879,126029.58891815718,104694.84281364217,98919.84369768402,111401.60449942331,99470.4870602945,133555.90980609594,117598.57257293473,157019.92214548844,136830.56122237473,130538.58516187711,0.0006841807865273236,135760.0190401162,124629.39501055432,87126.40857636364,163342.00392847235,137496.3053859049,114381.14165982463,270224.2018414137,141614.10708871236,97159.26352112342,158470.57881759942,101452.84275845712,164057.4202624785,67814.2760265908,117658.35695322134,107453.57179976582,91807.67163797095,119942.85213434916,115558.359273034,246377.93776217528,174373.25214981503,209429.16400105093,152391.0784870718,3717.6157709157746,52892.97826567468,150103.92296943194,99942.21352112443,100446.30683672278,91644.27093613886,114334.69802277746,156722.04885194052,150903.1253379814,137529.19137169322,140731.01618369963,129173.0038638262,124832.14833843228,138582.7091774363,150083.65715806678,114557.78257713429,121454.6230218545,75396.84975757061,124328.04487017258,31618.353917472556,112538.18136577879,125559.53314646831,167.9848290280002,91606.92450429544,125443.14627202343,267760.7345624859,89805.6119289296,59730.69148560313,154041.2477406991,116301.19261167875,81849.60662044515,101410.46316213679,112003.55499824723,106648.75949723633,79132.43509289337,133012.13078603309,95695.73175427657,98979.02870049764,148975.188299299,104993.89973303993,88455.50952689796,198618.10394364773,100006.07757087596,414962.69333778956,113894.68638351295,66563.98472591252,106620.13766987217,121680.4428796735,70499.98208809229,119866.7085462717,89629.70724867533,67.56027836353284,84259.85649329345,74802.66144838248,121913.03900449796,75685.31976647003,104131.4266983811,100178.07069133097,120667.38289202325,0.008303154770177089,399273.4794204503,113403.93272838133,99818.34532307394,104945.37444887566,120774.52190221153,160394.55219638388,112815.39357857773,132570.3162912137,81928.84016333676,147395.3695263161,152029.6369753668,87716.51110049183,123655.57479237988,126673.96038655861,142673.74547576555,119865.03203106318,153054.7905813058,63368.74233852175,107182.4255736338,131235.51559945228,123874.47501753428,131749.74347898824,127491.59358614519,112853.87745491797,129521.49796592913,140369.4430824821,77873.84810117296,128004.52240585725,307.03790335245145,89059.78223186257,110011.65841765288,77266.23321981789,107642.27329933624,127764.58864755434,1297838.1146762455,117548.20867604748,97056.31862837635,95070.39057466219,177484.52254777617,158600.61157765615,84568.21599063431,140424.20375771317,750.2442585803432,68220.38665085033,121193.6963164885,106930.1928549077,72829.41887796432,86478.98303655472,1.0,0.006712090678903809,1.5,10
