mean_constant,lengthscale_dim_0,lengthscale_dim_1,lengthscale_dim_2,lengthscale_dim_3,lengthscale_dim_4,lengthscale_dim_5,lengthscale_dim_6,lengthscale_dim_7,lengthscale_dim_8,lengthscale_dim_9,lengthscale_dim_10,lengthscale_dim_11,lengthscale_dim_12,lengthscale_dim_13,lengthscale_dim_14,lengthscale_dim_15,lengthscale_dim_16,lengthscale_dim_17,lengthscale_dim_18,lengthscale_dim_19,lengthscale_dim_20,lengthscale_dim_21,lengthscale_dim_22,lengthscale_dim_23,lengthscale_dim_24,lengthscale_dim_25,lengthscale_dim_26,lengthscale_dim_27,lengthscale_dim_28,lengthscale_dim_29,lengthscale_dim_30,lengthscale_dim_31,lengthscale_dim_32,lengthscale_dim_33,lengthscale_dim_34,lengthscale_dim_35,lengthscale_dim_36,lengthscale_dim_37,lengthscale_dim_38,lengthscale_dim_39,lengthscale_dim_40,lengthscale_dim_41,lengthscale_dim_42,lengthscale_dim_43,lengthscale_dim_44,lengthscale_dim_45,lengthscale_dim_46,lengthscale_dim_47,lengthscale_dim_48,lengthscale_dim_49,lengthscale_dim_50,lengthscale_dim_51,lengthscale_dim_52,lengthscale_dim_53,lengthscale_dim_54,lengthscale_dim_55,lengthscale_dim_56,lengthscale_dim_57,lengthscale_dim_58,lengthscale_dim_59,lengthscale_dim_60,lengthscale_dim_61,lengthscale_dim_62,lengthscale_dim_63,lengthscale_dim_64,lengthscale_dim_65,lengthscale_dim_66,lengthscale_dim_67,lengthscale_dim_68,lengthscale_dim_69,lengthscale_dim_70,lengthscale_dim_71,lengthscale_dim_72,lengthscale_dim_73,lengthscale_dim_74,lengthscale_dim_75,lengthscale_dim_76,lengthscale_dim_77,lengthscale_dim_78,lengthscale_dim_79,lengthscale_dim_80,lengthscale_dim_81,lengthscale_dim_82,lengthscale_dim_83,lengthscale_dim_84,lengthscale_dim_85,lengthscale_dim_86,lengthscale_dim_87,lengthscale_dim_88,lengthscale_dim_89,lengthscale_dim_90,lengthscale_dim_91,lengthscale_dim_92,lengthscale_dim_93,lengthscale_dim_94,lengthscale_dim_95,lengthscale_dim_96,lengthscale_dim_97,lengthscale_dim_98,lengthscale_dim_99,lengthscale_dim_100,lengthscale_dim_101,lengthscale_dim_102,lengthscale_dim_103,lengthscale_dim_104,lengthscale_dim_105,lengthscale_dim_106,lengthscale_dim_107,lengthscale_dim_108,lengthscale_dim_109,lengthscale_dim_110,lengthscale_dim_111,lengthscale_dim_112,lengthscale_dim_113,lengthscale_dim_114,lengthscale_dim_115,lengthscale_dim_116,lengthscale_dim_117,lengthscale_dim_118,lengthscale_dim_119,lengthscale_dim_120,lengthscale_dim_121,lengthscale_dim_122,lengthscale_dim_123,lengthscale_dim_124,lengthscale_dim_125,lengthscale_dim_126,lengthscale_dim_127,lengthscale_dim_128,lengthscale_dim_129,lengthscale_dim_130,lengthscale_dim_131,lengthscale_dim_132,lengthscale_dim_133,lengthscale_dim_134,lengthscale_dim_135,lengthscale_dim_136,lengthscale_dim_137,lengthscale_dim_138,lengthscale_dim_139,lengthscale_dim_140,lengthscale_dim_141,lengthscale_dim_142,lengthscale_dim_143,lengthscale_dim_144,lengthscale_dim_145,lengthscale_dim_146,lengthscale_dim_147,lengthscale_dim_148,lengthscale_dim_149,outputscale,noise,iteration
-0.08628507787544662,27.571417053813413,18.17824651311378,25.85665933478895,25.21818598088036,27.346479382851005,24.354405561223714,24.367111070952618,26.617783105270675,25.189047322985676,29.460206044540698,27.24263117966191,26.75741732206047,19.428211737630235,29.976958513707125,24.105438407696415,24.24246368065655,25.93531234027587,25.77089147297694,25.632160464223823,25.79196240496742,26.790950399945217,1.0969927519153007,26.12088209293028,28.053025532583934,20.95732903222776,29.687535124407347,29.99196969581623,27.577795882745093,25.9071584088687,28.46959737402055,1.2579621764408044,25.323584064259922,25.504168640637356,25.916140831955456,26.24313199947243,13.127635434111308,29.97652723722462,27.9980084795745,22.879660161696524,23.72480135902252,25.04181605881681,21.152759962680065,29.68722873984884,2.0393483368294256,2.9870895656865906,24.37888463499096,29.1627005618808,25.79744895850707,28.178919816742386,29.999868114870893,24.985645509045945,25.886538138309426,22.252856709885336,23.90587523443924,20.034481460349596,24.136071837087353,25.840682090055992,24.19818121383349,12.662545279180556,28.88779253813669,26.06079720010926,24.308897593574915,19.15424390644802,3.5206112159254883,25.39844046136554,22.76086400834476,2.167437493569907,27.53810071825753,27.38899391047557,0.9007673135349751,27.943790186049284,26.72394689646454,25.645641343076182,22.953050368723613,23.13333344814419,29.707118363431952,26.18511569381217,29.48457190257708,24.9982597977751,20.736666146672064,26.838579979268157,24.306518833944768,25.443425954769765,28.226089256265645,1.2006062125551604,29.99999999999998,29.240979528228472,29.960115096126753,29.997763716369818,26.20131598486456,25.101900101228384,10.899239817352887,24.125749262174857,24.690749323341038,22.963082821642296,29.420251379573738,28.994276171802415,29.579180166051945,29.97978862264192,26.820905508120834,28.556653119322853,23.537965506901948,27.103693943591253,1.1075003331336966,25.67960504763831,25.151554899021644,24.551235614299845,25.235640899969404,27.039288481911118,24.49959927038957,24.426934692460424,7.590281963224392,27.219433946674418,26.797106496097893,25.98547518916333,24.479576759407813,23.658058671820243,26.621417582544986,17.2579454372284,27.773434626495394,26.8835053820132,28.80651776621492,21.188646828441872,24.459760437957318,22.35994616398006,21.775765595418523,26.96986926551533,21.27860567755688,27.083863085296834,23.63795466171111,27.136305417623706,28.601424112793683,29.905817260114773,14.575073500568568,24.70468933884104,25.116047303270463,1.6412525850794695,2.4601126710040573,26.172434568285908,27.468268826833526,25.892352500473077,22.55808068090294,29.030624565183423,29.723942327861547,25.652649803200035,24.410730725798214,5.181948145818222,27.40987380090372,3.730339354888871,20.90047843939193,1.0,0.005328518314537579,1
-0.3098826618718149,29.589270819672734,29.935972846740274,26.207396354920647,29.86596133097624,29.686877539715212,29.29373159986879,29.729220690690326,29.571742932296075,28.673000892374642,29.549944693272757,29.73870343232532,29.426757858090717,29.855784557319996,29.977313696867036,29.8672844076574,28.67333487566207,29.657956395250388,29.24834494691634,29.737117042369892,29.806965738089687,29.136221721372433,29.967112010623595,29.109036811558155,29.202504529254636,29.99793898951745,29.725121486262534,29.991998415841582,29.78356456720891,28.817150357834652,29.475817682984527,29.999999999606835,29.739015235968896,29.06662112586298,28.745862739419977,29.8062207619384,29.99514501517707,29.976652779762027,29.131692401436222,24.635659370501273,29.946143386230535,28.824345815117592,29.77937794429663,29.744837988950206,29.93342053532709,29.99752079126746,29.31907033024921,29.49904967253907,29.68521898667179,29.374060148909212,29.9998681184142,29.883867658260186,28.923566063851847,29.97193054318957,29.807008041978527,29.974809555870248,29.93513943840454,29.77205351868459,29.352746585299368,29.997412787361142,29.227076203343497,29.511133402861805,29.893871781890695,29.973996237756822,29.974141406713148,29.66804190501086,29.94833165980734,29.95830497379485,28.976501768495297,29.34140604022738,0.31271123612281243,29.508244131162414,29.408490502306044,29.11813892042696,29.94292446555193,29.897465899163738,29.733329905800193,29.675938165741275,29.540448787369368,29.79970857751696,29.87328408369327,28.847782828721755,29.07336404796414,29.696360376420955,29.27421693507286,0.4955910902389025,29.99999999999998,29.59138997734297,29.96051511760706,29.997767530004673,29.729705011698453,29.915136257453696,29.999887828617734,29.69234403213168,29.83346017894184,29.90657631127623,29.473106449760852,29.43912915277857,29.65975260323755,29.979907050773942,29.8058845066644,28.99403033795668,29.862300860882947,29.62357692588047,0.4078228163520559,28.60811023989152,29.89908904111367,29.554476492659077,29.702386626773162,29.639720427805432,29.875189826726757,29.6838254766914,0.6449526205482594,29.47396519955147,29.199744833426827,29.884654134713085,29.528176526824527,29.58723967851351,28.867326875108482,29.973742253623605,29.72974489798397,29.581506050977488,29.439327570994298,29.9524645778182,29.50202725463178,29.588959127343657,29.96844314637407,29.845989157214188,29.57294317985874,29.407666915412335,29.938429056866354,29.197715580723138,29.424656680752605,29.910839885536827,29.999999912127958,29.13930536055368,29.628048535281902,29.999999892593856,29.954390744020717,28.61159108541552,29.82198893362567,29.76660924275429,29.561632175945256,29.483913419725507,29.776244469384363,29.74185356781289,29.834592966653563,29.99999999999914,29.694647898449432,29.976930930402403,29.983602577156763,1.0,0.005722063319632303,2
-0.19135409702217687,29.5893841318379,29.935973214294254,26.202163599180043,29.86595751905004,29.68690684513586,29.29350459929366,29.72930308186275,29.571657564175954,28.674840599485492,29.550000075183657,29.7387153023257,29.426924120786968,29.855798863917762,29.97731361041165,29.867285563284437,28.673654750096265,29.657987541870614,29.248078515063273,29.737242020750745,29.806970638954947,29.136042392433215,29.967112169138698,29.10920004071071,29.20276504542313,29.99793898852496,29.72517395995424,29.991998473500296,29.783514862551883,28.818903002139272,29.476198131350273,29.999999999606835,29.739124079035097,29.068054231770972,28.746719255298363,29.806288662075726,29.995145040310437,29.97665303715466,29.132349701633196,24.636421045201992,29.946143767623095,28.823706201302993,29.779404613338816,29.744905656075886,29.93341796781433,29.997520792070915,29.318827714161884,29.499225552123303,29.685263412161074,29.374530022389468,29.999868118411786,29.883873877496523,28.923309716490042,29.971929791530012,29.80698736571395,29.974809668653275,29.93514215950448,29.772105225833247,29.352633522564613,29.99741278036345,29.227171024368204,29.511129189387162,29.893876222698438,29.973996833665517,29.974141413933765,29.66812090192723,29.94833387270659,29.958305616793925,28.976440694031258,29.341201036248975,0.4562885956031143,29.508411336890067,29.40872580283894,29.11752153652515,29.94292320276315,29.89747159068037,29.733304195724138,29.67593573047762,29.54058223921751,29.79971906576028,29.873285901880685,28.847533478688394,29.073687860069825,29.696169605570937,29.27431218219483,0.40566244340510205,29.99999999999998,29.591404842404238,29.960515841339152,29.997767532698745,29.72974159286431,29.915139104574525,29.999887828623795,29.6923883670145,29.833453860869213,29.90658461178186,29.47317763315141,29.439134597439956,29.659832422313574,29.979906932091968,29.80588986475443,28.995179056162755,29.86227352938211,29.623633152369184,0.08189568307412301,28.607765971835306,29.899103226232043,29.55447932874499,29.70239123819371,29.63987712349445,29.875200851386076,29.683769685947063,1.3140534598470168,29.47384460265567,29.199575365756704,29.884667343826518,29.52838191489144,29.58731702889569,28.866829493212244,29.97374326313427,29.729847129513537,29.58149355364577,29.439239212298716,29.95246471425313,29.502066921420912,29.58901920558647,29.968444234285542,29.84600474743312,29.5729634719284,29.407941337020684,29.93843086980693,29.19787158124951,29.425458353491805,29.91084513060163,29.999999912127958,29.139720249007993,29.62802708391988,29.999999892593856,29.95438969659145,28.613516822180276,29.822015709394037,29.766683499456807,29.561636793840286,29.48424681377584,29.77627637098179,29.74188388560981,29.83461698842594,29.99999999999914,29.694678779289895,29.976931419111725,29.98360248286564,1.0,0.006536818614314321,3
-0.10961082297280657,29.58971697139245,29.935978224434926,26.20551344917609,29.866028904760423,29.68760849920462,29.29419766897951,29.7293933362036,29.571983841893488,28.670943819524027,29.55033234955543,29.739030948619437,29.428089672411684,29.85586422016382,29.97731422114211,29.867356179514037,28.673918318322194,29.65819450936658,29.247181329178424,29.73740024368951,29.807100116499804,29.140249547316525,29.96711258050498,29.11011305337928,29.207163362928462,29.997939005003037,29.72545265421719,29.991998628581545,29.783578641958055,28.81625374450928,29.476517882011358,29.999999999606835,29.73947697232943,29.068257288058216,28.751209766995906,29.806493379572473,29.995145076763134,29.976652762892453,29.13441494223322,24.73136376005616,29.946143018450595,28.826534772093964,29.779493885650194,29.74478929925527,29.93343136465376,29.99752080128233,29.31745953306602,29.49920381391854,29.685341856262887,29.373994988830912,29.99986811840947,29.88391002398044,28.923819905300796,29.97193146208178,29.806904998425896,29.97480939803968,29.935176485158493,29.772464917769785,29.352530976169124,29.99741279614256,29.22878638692484,29.511884883744234,29.893899010027177,29.973996297848714,29.97414225489576,29.66826622551606,29.948341857377592,29.95831021766782,28.974501536491946,29.342670501002203,0.11492023733423216,29.508559212759792,29.410167904983428,29.116572089948225,29.942925779292857,29.897473618085197,29.733280348443756,29.67591674911323,29.541605322206102,29.799922349267845,29.873295291614873,28.85046266971126,29.072417496644054,29.695850164338687,29.275585990484057,29.999993798862132,29.99999999999998,29.591757453625206,29.960515328899742,29.997767565563926,29.729517261831287,29.915150100107358,29.999887828623258,29.692528920017168,29.833429271744873,29.90662578261243,29.474813757516593,29.439155395316117,29.660288559617367,29.979907567654713,29.806060136736118,28.997348044326632,29.862234595094325,29.623742933129186,0.0833355279894191,28.60783679835061,29.89921371843515,29.555253132547247,29.70231854458322,29.6404920800099,29.875302865201665,29.683795399192697,0.38320384637100696,29.474516729591002,29.201028515183246,29.884715947368644,29.5293770125676,29.58797940817677,28.87054314359703,29.97374351072765,29.7304520578425,29.58180049574092,29.44105329282815,29.952464493598654,29.50251430460479,29.589523025896323,29.968441268472148,29.84605724785718,29.573840966597448,29.408307371238873,29.93843361993402,29.1998275594851,29.427122742671614,29.910905511660463,29.999999912127958,29.13857776778695,29.628068773609442,29.999999892593856,29.954394596225313,28.618741582301542,29.82205577833363,29.76688834928729,29.56130632612859,29.486197648648574,29.776293512998244,29.7420626055304,29.834661149448745,29.99999999999914,29.69520088013412,29.976931699453502,29.983602592331412,1.0,0.006685219167360854,4
-0.03078622479484764,29.589718638204044,29.93597820430213,26.205267613237574,29.8660288857532,29.687609610356958,29.29419944490452,29.729394620638036,29.571984964600496,28.670914627398464,29.5503298913328,29.739031223726784,29.428087574697155,29.855864057117664,29.977314222787026,29.867356318062605,28.673904491364826,29.658194902861755,29.247177684710106,29.737400839416203,29.807100678908814,29.14026031138902,29.967112579686734,29.11011242986761,29.207180607281554,29.997939005094832,29.725453396951217,29.991998628314636,29.78357893730814,28.816250320093108,29.47651754054373,29.999999999606835,29.739477941183026,29.068256636736418,28.751204285574882,29.806493758196382,29.995145076845432,29.9766527619914,29.13441856293791,24.73122099272808,29.9461430005689,28.826527859320887,29.779494469123385,29.74478932600607,29.933431379606244,29.997520801343654,29.317460340925617,29.499204470105255,29.685342245953027,29.373990095000366,29.999868118409374,29.883910177564417,28.92381760129261,29.971931461061075,29.806904804479228,29.974809392209874,29.935176655352794,29.772466479413147,29.3525305071344,29.99741279614278,29.228784663115217,29.511882584378583,29.893898984349132,29.973996292117615,29.9741422564169,29.668266339653066,29.948341857773062,29.958310211298855,28.974500697451795,29.342668281317383,0.1179481309384064,29.508560543046507,29.41016900025318,29.116571831500696,29.942925774493013,29.89747362287619,29.733279777399755,29.6759175648134,29.54160419290742,29.79992276633465,29.87329492432099,28.850460854693893,29.07241447485779,29.695849975480822,29.275590151340552,29.999993798862132,29.99999999999998,29.59175661001817,29.960515313543745,29.997767565657504,29.729516945183693,29.91515006509291,29.99988782862315,29.692529432078345,29.83342915751405,29.906625984352104,29.474816007274626,29.439154707593126,29.660288531726653,29.97990757274631,29.8060600459803,28.99734505534022,29.862234501884423,29.62374352207349,0.03356815379543657,28.607841210933383,29.89921400227763,29.555256227853178,29.70231853120763,29.640493020246016,29.875303363111453,29.68379588693568,0.14917829306416722,29.47451563119006,29.201031801513977,29.88471595762535,29.529382381669585,29.58798140511324,28.870538013819402,29.97374350842211,29.7304542719957,29.581800849968047,29.44105522478508,29.952464491062976,29.502513368861077,29.58952394218655,29.968441258497986,29.84605729645209,29.573843721169794,29.408305077423236,29.938433639413212,29.19982494709648,29.427129993431393,29.910905519243737,29.999999912127958,29.13857326488241,29.628069285484173,29.999999892593856,29.954394588969585,28.618728730673833,29.822055843191503,29.76688902161872,29.561305374918643,29.48620345450844,29.77629346896103,29.74206241707282,29.83466117675937,29.99999999999914,29.695200997325667,29.976931697896454,29.983602593291277,1.0,0.006715656156371397,5
-0.09882250641143281,29.589751083661604,29.935978236653224,26.207083658311706,29.866029097700956,29.687627111391844,29.294230729793163,29.729398857602835,29.572010599390918,28.670863034256538,29.5503461919392,29.739035383669183,29.42808541580749,29.855864087785207,29.977314506203786,29.867359866775406,28.673912092085025,29.65822957242695,29.24718995835165,29.737405162838307,29.807118418552964,29.14042887489902,29.967112761629263,29.11016328743909,29.207247924052727,29.997939005468318,29.725460603236936,29.991998627908618,29.783594129503328,28.8163495857456,29.47667575954512,29.999999999606835,29.739481577152905,29.068363883759293,28.751251399191066,29.806495204142788,29.99514507861691,29.976652779958822,29.13445112314281,24.73170207652253,29.94614302528808,28.82691134297555,29.77950590749828,29.744796536254487,29.933431783554685,29.997520801600498,29.317593854124983,29.499291919784937,29.68534524156747,29.37399693480434,29.999868118411854,29.883911327946667,28.92391427409158,29.971931524064896,29.806930282446523,29.974809487948008,29.935177264999755,29.772472212179554,29.35263173179613,29.9974127974182,29.22883919353082,29.511885724263333,29.893899246338243,29.9739963857395,29.974142446447242,29.668271598072334,29.9483419352287,29.958311108935362,28.974509290030472,29.342708049536203,0.1759281479446166,29.508565966248756,29.410180713814913,29.116618881321628,29.942926849920443,29.897474026613267,29.73329918357808,29.675975173892656,29.541694734999176,29.79992883177186,29.87329588099615,28.8505017617498,29.072466414510213,29.695858449111597,29.275650742316195,29.999993798862132,29.99999999999998,29.59175752728306,29.96051532775996,29.997767566897732,29.729525765734557,29.915149858804053,29.999887828623596,29.69253211749886,29.83342945281219,29.906626772479616,29.47490187523971,29.439207421267128,29.660295585803603,29.979907604421655,29.80606285543355,28.99743984591194,29.862236287086198,29.623750502942578,0.03588650625032334,28.608285967170648,29.89922037122824,29.555330464537757,29.70235441259935,29.64050291181037,29.875305088029705,29.68379921194965,0.16946670309928974,29.474592518808247,29.20139184586686,29.884721379920574,29.52942004858038,29.588052024629803,28.870580521567206,29.973743600124624,29.730461923115726,29.581831544674145,29.44111671382497,29.952464913639023,29.50251534923447,29.589557509149234,29.968441297851665,29.84606377265993,29.5738891436446,29.408302701926242,29.93843428039897,29.19991215727731,29.427202122990295,29.910906008441774,29.999999912127958,29.138565354539505,29.628132851521148,29.999999892593856,29.95439488692436,28.618777274887794,29.82205602067001,29.766891484978935,29.5613143175785,29.486260626349946,29.776291972993935,29.742063402206373,29.834662069904667,29.99999999999914,29.69521250329737,29.976931722317357,29.983602597492474,1.0,0.006527480671328568,6
-0.06773496827637643,29.590110821317523,29.93597479110997,26.23167227769437,29.866031922183804,29.687894661498255,29.294452404138525,29.7294606020024,29.57234619808574,28.671810421280636,29.55040911689159,29.739097037864923,29.42816280758021,29.85586418034547,29.977319098217347,29.867416980111415,28.673658496324116,29.658788498814413,29.24681977375381,29.737386144752843,29.807379526371612,29.14213365921812,29.967115556719758,29.10943832230694,29.207767057414067,29.99793900376645,29.72541740140875,29.991998637009676,29.783824205148882,28.818809970456577,29.479289547196466,29.999999999606835,29.739516476719196,29.069329975561978,28.751792001247065,29.80651775594933,29.99514508368433,29.97665330113878,29.134144121246987,24.74914136527066,29.94614378272105,28.832571255516413,29.779667226718995,29.74497051216398,29.933429965763885,29.997520793427988,29.319583361975308,29.500775673556035,29.68536623459648,29.37441891952324,29.999868118446578,29.88393556739493,28.925125170793496,29.971932424521878,29.807357453474843,29.97480994016122,29.935185315914307,29.77250560993553,29.354023157016723,29.997412817587655,29.22869704610762,29.511388066169282,29.893894938665827,29.97399794730666,29.97414499064686,29.668325518411734,29.9483435549842,29.958325637000122,28.97447631028362,29.342336255455795,29.99989561395578,29.5088100034769,29.410130408597734,29.117097365302556,29.942944424753847,29.897478304906087,29.733574375917964,29.676908286370193,29.543179543204282,29.800022591145648,29.873314872032395,28.849912957759823,29.07295840122793,29.696008279035613,29.275936373171106,29.99999379886216,29.99999999999998,29.59147629355459,29.960514779587644,29.997767585577105,29.729619288185923,29.915152045895738,29.999887828628005,29.692492954991952,29.833442894415022,29.906626885117824,29.47619021360857,29.440062794944392,29.660348470249435,29.979907780543385,29.806091999321225,28.99786069177945,29.86225353128436,29.62367527557424,0.007820977580568272,28.6138040646539,29.899318890780147,29.556301052149816,29.702924870218116,29.640617742227764,29.875326214337438,29.68379432153783,0.17476991898004468,29.47568284944899,29.206825433469675,29.88480151142831,29.529800850426486,29.589098395812155,28.870186401049082,29.973744627560336,29.730567282385117,29.58232444393751,29.441555963635416,29.952471889769004,29.502570368559944,29.590026768598346,29.96844266248764,29.84615977047577,29.574589344099465,29.40789030318247,29.93844049002887,29.200897646147023,29.428004524237604,29.9109063145212,29.999999912127958,29.13849925236441,29.62913365445978,29.999999892593856,29.95439599326956,28.620361501866487,29.82206721331581,29.7669276345036,29.561152664183602,29.486981008192796,29.77629445691956,29.742111924480202,29.834682166012826,29.99999999999914,29.695394201404362,29.97693200789482,29.983602655124717,1.0,0.006643385609955408,7
-0.05144986684664225,29.590110464288742,29.93597450188421,26.23193997824668,29.866031930291594,29.68789588609508,29.294450274008913,29.72945938554403,29.572346369378817,28.6717174996,29.55041020307509,29.739093116465074,29.428162153146,29.85586387093228,29.977319135835966,29.867416857504434,28.673655654984714,29.658792755443635,29.246811075752728,29.73737997905396,29.807381683297894,29.14214421941944,29.96711550131411,29.109405151752902,29.207758048439924,29.997939003441594,29.725416700828827,29.99199863286499,29.783824031251676,28.81882079763222,29.479311717316925,29.999999999606835,29.739516486831135,29.069335411107602,28.75178491669261,29.806517788003156,29.995145083678143,29.976653293009875,29.134141339055958,24.748600134861977,29.946143705283475,28.832615977918373,29.779668247650672,29.744971569510753,29.933429966088934,29.99752079307791,29.319596590871686,29.500788438198448,29.685364321840822,29.37442008880189,29.999868118446773,29.88393480094352,28.925133750807017,29.971932408956324,29.807361261512558,29.974809946460034,29.935185277103084,29.772504476036183,29.354036122367795,29.99741281763187,29.228686897691475,29.511376302894433,29.89389489181994,29.97399795331794,29.974145016322115,29.66832549171652,29.94834354617326,29.958325733871785,28.974460912208812,29.342332839474498,29.999895613955665,29.50880788321339,29.41012910227342,29.117100380791623,29.942944568237824,29.897478210432258,29.7335739973207,29.676915348759064,29.543193351056622,29.800022025306635,29.873314760319335,28.849910826626452,29.07294662871253,29.69600907609816,29.275939002396303,29.99999379886216,29.99999999999998,29.59147405381408,29.960514768194603,29.997767585567452,29.7296181180382,29.915151952754776,29.999887828628054,29.692486737087137,29.833442829668726,29.906626574766126,29.476200593847064,29.440070346438464,29.660346548274283,29.979907778025847,29.806092122154812,28.99784105120003,29.862253726682066,29.623672775028556,0.007382222618947331,28.613831796184822,29.899319678970926,29.556308534361442,29.70292779537101,29.64061682315959,29.875325850405076,29.68379407467857,0.05282483179619773,29.475692816384107,29.2068733672377,29.884801278502895,29.529793383795234,29.58910397713174,28.87018421218344,29.973744634098257,29.730564687037667,29.582326270549373,29.441560891455666,29.952471917517425,29.50256311018419,29.590026676985346,29.968442669413673,29.84616068314835,29.574592488893817,29.40787379569616,29.93844056259246,29.200892872500592,29.42799538914177,29.910906056100657,29.999999912127958,29.138498304960017,29.629142481190907,29.999999892593856,29.954395833961453,28.62030558886682,29.822066696381764,29.76692607344158,29.56115162949641,29.48698268835687,29.77629109157748,29.74211231332596,29.834682305004286,29.99999999999914,29.69539216881562,29.97693199896863,29.98360265368754,1.0,0.006663469578291572,8
-7.477441622189179e-06,29.590107716597508,29.935974478090586,26.231897204900356,29.866031015828366,29.687896089867255,29.29444778844118,29.729459337710104,29.572346691851486,28.671432362238995,29.55038858455907,29.739085617336244,29.428161051365063,29.855862950220413,29.9773191310412,29.867416355707146,28.67360285228418,29.658786002916834,29.246782841100284,29.73737987276607,29.807381707380475,29.14204729746666,29.967115314595787,29.10940423426824,29.207687535522645,29.997939002457322,29.725401217989596,29.99199863263973,29.78382275209124,28.81855864624326,29.479309544671025,29.999999999606835,29.73951623378623,29.069336515401737,28.751742890330107,29.80651755948274,29.995145079523454,29.97665325982134,29.13413325150015,24.748378090758177,29.946143702862734,28.832606391992144,29.779667134990657,29.744971694564935,29.933429772237083,29.997520793050228,29.319563877607173,29.50077599513066,29.685358791406337,29.374407225913,29.999868118446738,29.883934450083306,28.92513514801401,29.971932370380593,29.807361393308945,29.974809947281347,29.935185243800525,29.772504450883922,29.354024446433904,29.997412817468156,29.22861664217997,29.511371818837777,29.89389452835034,29.973997942837844,29.974145013587908,29.668319167258883,29.948343509296564,29.95832568349624,28.97427526031326,29.342284144836995,29.99989561395536,29.50880518293079,29.41010744992459,29.11709402778458,29.94294439687977,29.89747752717085,29.733574205097714,29.67691393754554,29.54319300494306,29.80002117611653,29.8733144836858,28.849896189317036,29.072946904803235,29.696008556192087,29.27592425955967,29.99999379886216,29.99999999999998,29.591464493180137,29.96051476280904,29.997767585192335,29.72961779224521,29.915151055156556,29.99988782862668,29.69248616152532,29.833442328480107,29.90662559183692,29.476200262200404,29.44005438413382,29.660338510626218,29.979907777057704,29.806088666403138,28.99775291185069,29.86225218167816,29.62366686666546,0.0013365932661123779,28.613765313191365,29.899319277866336,29.55630949429174,29.70292749774789,29.64061681068081,29.87532470686631,29.683781939998756,0.003500798946319164,29.475687795635782,29.206865693033105,29.884801101951375,29.529790325923475,29.589102588352088,28.87014048964681,29.973744548003793,29.730563349862948,29.58232489453771,29.44151860174051,29.952471792850712,29.502549791078092,29.590018586260364,29.968442574709908,29.846160591224855,29.5745872798035,29.407868553474824,29.938440425641318,29.200887925488143,29.427993769110163,29.910905973730962,29.999999912127958,29.13848772775289,29.629135675886822,29.999999892593856,29.9543958262276,28.620305842371796,29.82206647585883,29.76692570247302,29.56111181363713,29.486982420130246,29.776290040578985,29.74211224809119,29.83468218368509,29.99999999999914,29.695392218972337,29.976931998764773,29.983602646644194,1.0,0.006734104490366907,9
-0.03701849434725291,29.590112450466414,29.935979261707406,26.234085313375324,29.86604802295312,29.687935277073912,29.29451982998522,29.729459357691802,29.57234843638182,28.671941137452414,29.55047523909454,29.739179862169006,29.428192593482706,29.855873047516518,29.97731920354581,29.867416429653314,28.673683891009492,29.658886233569124,29.24689603670409,29.737501607546108,29.807400080838594,29.14265170416844,29.967115398758565,29.10978815068106,29.207735965234964,29.997939004449726,29.725403507779244,29.99199868205125,29.78386825516641,28.8190649721541,29.479636748211593,29.999999999606835,29.739517396139586,29.07016706603763,28.75265172372015,29.80651858030261,29.99514508200825,29.976653445423775,29.134136574039026,24.749072154334613,29.94614488762495,28.832612895644104,29.779668164433623,29.744972928129396,29.933429729326416,29.997520797566576,29.319675788142984,29.50081653772123,29.68547656716595,29.374758179631865,29.999868118446837,29.88393757754679,28.92568914704868,29.97193365679741,29.80739038785346,29.974810022487638,29.935186350386413,29.772540040148012,29.354211812730004,29.997412818129035,29.22908621318474,29.51137078262916,29.893894977213623,29.973998222998006,29.97414507230739,29.668387771726476,29.9483436057002,29.958326436207,28.974631641972724,29.342714432630807,29.999895613955633,29.508809220514376,29.410217661161465,29.117313174726682,29.942944550765443,29.897478950277048,29.733574292588777,29.6769180002491,29.543341182593537,29.800068462322205,29.87331949662148,28.850036183942926,29.073397814231086,29.696069545252406,29.27592442368269,29.99999379886216,29.99999999999998,29.59151559528962,29.96051491687099,29.997767589739926,29.72967893914138,29.915151424096614,29.999887828629358,29.692492803184056,29.83344259421306,29.90663712652975,29.47634297582507,29.44008678608433,29.66034850550599,29.979907971286142,29.80610273848859,28.998133364923458,29.862253829364317,29.62366590809771,0.01160558582764634,28.61425203303652,29.899326510589244,29.556309762036193,29.70293956780229,29.64062671098547,29.875340789646458,29.683805652586177,0.007578942364190331,29.47570081173292,29.20708263491371,29.884802665196784,29.529996393988394,29.589383277719396,28.870262101205245,29.973744533231606,29.730584011228657,29.58242454761793,29.441577472758286,29.952471809429085,29.50269126863813,29.590060957836855,29.968443153130398,29.846180753252014,29.574619121314768,29.407884642930735,29.938447423376513,29.20101437750001,29.428301373805045,29.910910178014976,29.999999912127958,29.13857029194163,29.629146806725796,29.999999892593856,29.954395928634714,28.622554818081106,29.822068165616646,29.76702161213545,29.561117537403916,29.486994232360964,29.776296240484847,29.74214859094416,29.834685263547208,29.99999999999914,29.69540199443706,29.976932340273212,29.983602732739268,1.0,0.006384156572699581,10
