mean_constant,lengthscale_dim_0,lengthscale_dim_1,lengthscale_dim_2,lengthscale_dim_3,lengthscale_dim_4,lengthscale_dim_5,lengthscale_dim_6,lengthscale_dim_7,lengthscale_dim_8,lengthscale_dim_9,lengthscale_dim_10,lengthscale_dim_11,lengthscale_dim_12,lengthscale_dim_13,lengthscale_dim_14,lengthscale_dim_15,lengthscale_dim_16,lengthscale_dim_17,lengthscale_dim_18,lengthscale_dim_19,lengthscale_dim_20,lengthscale_dim_21,lengthscale_dim_22,lengthscale_dim_23,lengthscale_dim_24,lengthscale_dim_25,lengthscale_dim_26,lengthscale_dim_27,lengthscale_dim_28,lengthscale_dim_29,lengthscale_dim_30,lengthscale_dim_31,lengthscale_dim_32,lengthscale_dim_33,lengthscale_dim_34,lengthscale_dim_35,lengthscale_dim_36,lengthscale_dim_37,lengthscale_dim_38,lengthscale_dim_39,lengthscale_dim_40,lengthscale_dim_41,lengthscale_dim_42,lengthscale_dim_43,lengthscale_dim_44,lengthscale_dim_45,lengthscale_dim_46,lengthscale_dim_47,lengthscale_dim_48,lengthscale_dim_49,lengthscale_dim_50,lengthscale_dim_51,lengthscale_dim_52,lengthscale_dim_53,lengthscale_dim_54,lengthscale_dim_55,lengthscale_dim_56,lengthscale_dim_57,lengthscale_dim_58,lengthscale_dim_59,lengthscale_dim_60,lengthscale_dim_61,lengthscale_dim_62,lengthscale_dim_63,lengthscale_dim_64,lengthscale_dim_65,lengthscale_dim_66,lengthscale_dim_67,lengthscale_dim_68,lengthscale_dim_69,lengthscale_dim_70,lengthscale_dim_71,lengthscale_dim_72,lengthscale_dim_73,lengthscale_dim_74,lengthscale_dim_75,lengthscale_dim_76,lengthscale_dim_77,lengthscale_dim_78,lengthscale_dim_79,lengthscale_dim_80,lengthscale_dim_81,lengthscale_dim_82,lengthscale_dim_83,lengthscale_dim_84,lengthscale_dim_85,lengthscale_dim_86,lengthscale_dim_87,lengthscale_dim_88,lengthscale_dim_89,lengthscale_dim_90,lengthscale_dim_91,lengthscale_dim_92,lengthscale_dim_93,lengthscale_dim_94,lengthscale_dim_95,lengthscale_dim_96,lengthscale_dim_97,lengthscale_dim_98,lengthscale_dim_99,lengthscale_dim_100,lengthscale_dim_101,lengthscale_dim_102,lengthscale_dim_103,lengthscale_dim_104,lengthscale_dim_105,lengthscale_dim_106,lengthscale_dim_107,lengthscale_dim_108,lengthscale_dim_109,lengthscale_dim_110,lengthscale_dim_111,lengthscale_dim_112,lengthscale_dim_113,lengthscale_dim_114,lengthscale_dim_115,lengthscale_dim_116,lengthscale_dim_117,lengthscale_dim_118,lengthscale_dim_119,lengthscale_dim_120,lengthscale_dim_121,lengthscale_dim_122,lengthscale_dim_123,outputscale,noise,iteration
-0.07088225092581293,83.98864895348183,5.223830195518084,79.2739174396741,58.71906544205402,38.19283938548334,79.32239935863132,79.96824479255484,4.398902397468153,7.081094281604796,48.23050384125478,2.66609865364994,29.182259809054983,42.50952779449635,77.36223131494086,78.29903038695541,88.21320758033414,87.6761336347271,94.84345777359597,79.51759750411746,74.30390287878848,69.95085899470976,80.70572147885086,80.13785031345063,83.10910521303131,72.5257827801941,49.27866797653299,84.0399041807745,50.21028604288316,87.61676742232495,76.21078434748087,58.31696642694014,69.60090441165823,82.38599781329394,87.88978743472494,71.3108583715977,61.29490655596032,9.707180669694427,88.97872797851953,90.03871482213071,95.99292423181565,80.67900206621945,56.02013332306011,80.56288575445758,1.9121570780093757,42.36709581547414,91.70713474332527,49.66227371917016,86.36312856586716,86.45112103486255,74.15491534683181,97.36564957538977,100.12183658529977,83.59301156062232,46.93914170013723,57.56115958664954,59.180528193828046,79.94200093456885,13.010259345537282,84.75660461649082,81.46208994208139,84.89508070140965,88.18775245816123,71.30482298640707,52.508756106627246,61.992160006565605,78.61355373773695,79.29996977230952,82.03680036697172,90.04329135734345,73.74928993363052,98.52035907948533,6.94717830658558,84.39247094283596,65.98077052326404,65.42827053306303,89.54033787528924,34.397573278518266,57.75032872242459,3.0099131240695693,43.36926764529466,68.46003132025395,79.26435923187044,87.25988912820375,70.23380530379198,46.04378996462031,49.33568042827708,85.4970179824089,59.60642551218126,75.62442597968703,88.24584657766748,87.46005521366135,90.91878216527701,4.145786871790698,67.98074195458851,44.92028041817498,53.87881005317643,70.12266919235881,81.75706219999806,95.46504009998417,82.39735163269717,6.588525443004604,93.17846773202356,2.9198010044822627,89.8791235582207,53.23760077819607,51.81893481706054,60.20330092922962,52.00360130750673,55.43228599618022,80.83459659797089,42.182405218024556,53.63114516958905,75.62728872446799,58.68031851084994,75.49688830196631,71.06564146723652,75.49268048980444,2.3391318517125352,87.75994575598389,48.922234861258474,72.37040728910586,88.05742918258832,90.76983206950513,71.05462838260976,2.604531843954426,1.4554117828706361e-10,1
-1.8233231898244493,84.36099973437038,5.142640122361872,79.57880375717724,59.18606480293349,38.4029241861338,79.94721282466618,80.61916424445808,3.5392716342829478,10.26690126938601,48.29297035117323,2.5505806875565304,27.9861797108633,41.24538990115382,77.40316701938191,78.42418071355732,88.7551726997346,87.81346470027694,95.01850211308593,79.23703597135078,74.32453717758224,67.66669554014912,80.98632948702591,80.59129192459335,83.12751530833329,72.79480305072664,49.25811036543763,84.33510569761755,50.268458598449115,86.81052224970686,76.3553431610219,58.616764472550706,67.4474359371482,81.87239005717767,86.83821462193578,71.54623407939278,61.074000357627206,4.690126728401213,89.53706239357241,89.68861139209831,96.34173903003384,79.8060495449949,55.05254998868279,80.91723674101384,0.5986446362584856,42.59400959468817,92.20139542185184,48.65692993338027,86.53219598532829,86.47792928098875,74.00643014173856,96.65058317238493,100.06608116180341,83.93717348169203,45.53317347193655,57.120358199808464,59.1531447729804,79.19150177301061,13.325988506283966,83.0667423605257,81.05838015132157,82.14384715658565,88.49617659749413,70.16357248610548,52.656336775801975,61.96384430491491,78.2135725112181,79.73364855375611,82.04988321949442,90.41726068013618,71.25956449952227,99.14686138299275,9.08845114421062,84.58341399739002,65.97743105457666,65.50271775097353,90.0043393694496,33.57021557679626,57.44159257788764,2.1648867314210634,43.57240518513923,67.76473292921514,78.36068432451073,85.7783576863381,70.5967254698032,45.62103255068756,49.45600933056788,85.62233973127461,59.73054569961749,76.15287170280654,88.57166669575982,87.25679612732633,90.36852205110281,5.0873674799193065,67.81408793858249,45.08922868629212,54.054281092085304,70.20478652388275,82.1995995768596,95.51991071507587,82.11162230752619,6.719309150529339,91.84463351824357,2.5457689140440998,89.95352518879153,53.23113539976323,52.07503508890541,60.43323751316455,52.18184435631177,55.187389055045294,78.97418390100411,40.96633049450434,52.78640208026978,73.4695402954409,58.44530274439913,73.72745411375837,71.04968161867748,74.45019850646639,0.9196828010787687,88.3110132341558,49.05770690087179,71.99081475825638,88.54830993877046,90.37987287605584,69.22918104515774,3.8673853658453012,1.4541038299468719e-10,2
-1.0474249037477859,83.96090443858144,3.150621138721592,80.02937886794732,59.47394590455234,38.53711308566977,80.3259502204345,81.2071607751364,3.9485937423056137,11.940382644505199,48.295896135418296,3.3836057993679196,28.106165056182697,40.846953826127965,77.38456908884247,78.7553234270571,88.94165043999907,87.92998690349094,95.36997100609338,78.97164729129156,74.55594936325834,67.67549251760208,81.08360268164543,80.81531064583433,83.33930482621412,73.0434470640588,49.420438708726564,84.63888629348243,50.42452362369684,86.85528309884346,76.62212283813464,58.75343415096165,66.8541151111212,81.94685207128687,86.8091595420191,71.63697630891905,61.2749510445556,3.3135359656632386,89.90875320746456,90.03161525016652,96.18675783676808,79.98647773896926,54.920683863536965,81.29772568145124,0.4885392333173239,42.71394714125121,92.1734576186483,48.469052127645874,86.65830509263277,86.73332166661457,74.04531382052285,96.98989689416824,100.21910603845066,84.12585128888269,45.70226199964735,57.30288877311278,57.555322543130345,79.24494882719054,14.78252891115325,83.36942801845679,81.12078229483411,81.73993902838082,88.6700348039588,70.71193202181016,52.65799295171319,62.293001571380735,78.18155942718994,80.25833904014073,82.56634113874661,90.69218850286823,71.27617840714719,99.60541838839377,10.453342456781904,84.95339236510112,66.17522208362226,65.60837812086831,90.37076216785437,31.669150608621038,57.6010283469337,2.640709832854299,43.59123812587471,67.61066232167327,78.94381125012848,84.52527678176433,70.86839749111958,45.73890302439312,49.66608318654297,85.83554402760247,59.902350079699815,75.50783325666511,88.82938480754225,87.63649768350035,90.56894992031371,5.822181863243334,67.89368632914208,45.27932717148526,54.29619094757281,70.32272559222156,82.61353636420294,95.73180869333095,82.05829671780675,11.574451805064308,91.68549491978034,0.9346826770661631,90.35779560641751,53.62842899492042,52.29631252964218,60.608109806193376,52.41018942878894,55.27423973088867,79.34166670022648,41.08938486899123,52.74340316864756,73.60948194668624,57.99702115480629,73.65654505555379,71.3788133454449,74.73232342573081,0.7074740453047534,88.70038089301629,49.39535522371902,72.34516201744589,88.77156108403162,90.64745700099289,68.39770207987942,2.7730527721450224,1.4496425798018354e-10,3
-1.0068050825129653,83.82763136269479,1.1504285490903323,80.27465949645908,59.636461907768975,38.5823191123328,80.66672917849723,81.52304109169252,5.933901007221584,12.61118514138123,48.35959947109719,4.457329100758045,28.23999303997504,40.52936327719407,77.45869247142151,78.92960918490543,89.08678263639821,87.93143086192207,95.54132762975244,79.03367578728056,74.72894041959447,67.73790621257601,81.17228871805175,80.95936921111014,83.480808592315,73.17923571176917,49.50997159547738,84.87049325121612,50.50410621416104,86.97716047514389,76.76851036680452,58.85772365761998,66.61214867051338,82.0830458320252,86.90718331531954,71.71730609148463,61.35909010177443,1.3947405887861675,90.09144125169134,90.27283088479543,96.01017724355336,80.25412493694826,54.843790153190746,81.5658302460871,0.47632669205124195,42.788333221276055,92.20915348028461,48.45221300008358,86.70587663251167,86.84892609507149,74.11991843730632,97.21539938480728,100.39130344539842,84.3577361516663,45.829157071031105,57.43031092592939,57.078398079729794,79.2774137472978,15.110160033726222,83.66054477701533,81.1460251662963,81.58875138468667,88.92646765738579,71.20236585046395,52.66755488843299,62.514162918316835,78.23974973185315,80.45267601253916,82.85255814100552,90.79621057264356,71.47445112361484,99.83759555118743,11.077132606535882,85.1267247128685,66.2500969215091,65.61899011900827,90.58836724782596,30.601112501357576,57.63682382916226,1.8315545652708276,43.655272338318156,67.63321119843283,79.37635984497658,83.84672194097631,71.01946029974903,45.83658959862009,49.82733471403428,85.98200939815656,59.99870620645624,75.21599950896164,89.02514229316898,87.88309408190507,90.73293477017238,6.515401170504491,67.99930676306441,45.381157615950045,54.45257478134292,70.32370163197477,82.86704971570786,95.85218524399852,82.14285343569105,12.679989556277514,91.64673540760766,0.7767412411464719,90.62209215358061,53.87698520801874,52.43599211519697,60.72141590897595,52.52657173388011,55.389257653605654,79.6713696975957,41.16233726303705,52.770455897107226,73.82520370659263,57.862393712950585,73.76734866048946,71.70051940024949,75.06098368954393,0.4828635437476396,88.92906615300801,49.60981412980008,72.59125135358724,88.92996086277591,90.8532835109701,67.91475127266025,1.2061974661406434,1.4439309404674438e-10,4
-0.887037097477463,83.81921622046752,0.9033549002901903,80.36872924884783,59.69928951866163,38.61911555597748,80.81417774301296,81.67770961326625,6.136471610429107,13.04165751148833,48.36254290384845,4.779804736054221,28.2984039883326,40.36040044861733,77.40622424977012,79.06791159835497,89.17597495383046,88.00739669475851,95.62001322465166,79.13824895174332,74.81321801705289,67.76288825340437,81.25102517255304,81.04675848367633,83.5610623183939,73.2598329724772,49.554863646271194,85.00979028160967,50.52502783786892,87.03471184009834,76.84229390477131,58.904743642500726,66.5581977843748,82.12671608646438,86.931368729886,71.77832672664208,61.40794448539401,1.0706079321191269,90.17448111162933,90.40222003584397,95.95423590618063,80.4034374064968,54.825401794111414,81.68494906684035,0.4844627667156902,42.83927261291941,92.26440881763499,48.45197217525138,86.73168370266728,86.94636244002984,74.16155057194472,97.31923532580774,100.48441719126626,84.48643874033445,45.88350003233788,57.472830231537905,57.0091636475034,79.33146220306234,14.772792685115185,83.8645853624834,81.23044139897092,81.55614522401179,89.08443185559561,71.58171121624483,52.63481521499878,62.64475700100482,78.29440548786398,80.5609270057938,82.91915045265047,90.82711192412195,71.59502949721889,99.89798079751984,11.228736101529277,85.19497967768879,66.2663738414077,65.68573011404156,90.67098371053342,30.14676109116646,57.68921113912051,1.0390924063976263,43.70520855800082,67.68133993222854,79.54197941843701,83.71691030674475,71.09731333431519,45.8981574492071,49.854600347538565,86.06634064329575,60.053927669632216,75.15212525100344,89.10493783163598,87.99192037852465,90.80098229541883,6.730469157190066,68.04016377216051,45.413432974949885,54.55419526363807,70.40274526966405,82.98796465702178,95.91744190805089,82.2179489468731,13.050839895505971,91.63391135192774,0.8097430472768271,90.7457325935902,54.04245773688929,52.47375369467831,60.760769247886074,52.573978161856225,55.44944535404973,79.79414957549544,41.19881621165386,52.7806488573789,73.98006356353342,57.86972483328294,73.81041765911574,71.90390728803388,75.24147199711867,0.44360462354612096,89.02435221901557,49.72524822706878,72.74545077048873,89.00716604861628,90.94451778940748,67.75820180632017,0.8313628020752398,1.437115472087668e-10,5
-0.018519814395449842,83.63508262550042,0.02166209874279251,80.30266203409396,59.61630675227225,38.342226230219154,80.69283581410225,81.61097675451815,1.4897951640449427,12.758922012842817,48.237495946510286,4.359764521976769,28.222159447249375,40.32793655092335,76.66990274001692,78.97414697569761,89.07626647794716,87.6139437189428,95.34905922894117,79.03318167498344,74.69447014559287,67.30084959499415,81.21583863144004,80.92699202647128,83.52684904876257,73.00385530901782,49.28033243062371,84.86444880598174,50.47826640805753,87.0030053961515,76.7750033711874,58.822242946580005,66.19403275518555,82.08575438425483,86.90669433995592,71.59529751135925,61.31867499796431,0.01183197724249578,90.08177889956362,90.34810506455818,95.9179209838777,80.02735858467538,54.8063966284878,81.58340519532835,0.23502286307565295,42.65225643889205,92.15852601479618,48.44832608836007,86.67228108808877,86.70146587925424,73.98045409275412,97.17346596244458,100.31675651844321,84.26826292706322,45.825530889732654,57.41777462269094,56.81852552080775,79.1117505054046,14.56519623179546,83.76480916667583,81.00641137351255,81.55221754021402,88.97099451250435,70.98674071946694,52.59478689064272,62.54874478231009,78.22816778881678,80.55722840194024,82.84204904117794,90.82567453163146,71.43244299838071,99.76561743692278,8.086260659523862,84.8226427252261,65.98849255107086,65.5795230998024,90.49196235993224,30.05415334705808,57.35555079526934,0.03752976534043487,43.63744678354611,67.63566496050413,79.47217591694887,83.6827361475634,70.98910617576809,45.775994251164754,49.41489943493178,85.93085675446453,59.750979383360836,75.1366446273157,88.95011543901809,87.67462541365383,90.6480745962124,6.289715191806321,67.92407240917356,45.39241332701765,54.347212033082066,69.84574997199248,82.98142087956047,95.82779059532982,81.9207290026296,12.953653617866934,91.14445136895334,0.4633710501686208,90.41569627240013,53.89252537423384,52.32041102946746,60.617633294823136,52.36223510506939,55.26014977718475,79.65972818910373,41.14958617071033,52.769947879721535,73.60840229701168,57.625627370945935,73.79961673794271,71.70859444740182,75.189161313038,0.19634240892378563,88.9852557506878,49.654781830344454,72.56211300571118,88.83143351625915,90.77665210686912,67.72006851155456,0.8979290819802773,1.446991585768709e-10,6
-0.021804436353424054,83.63388395392465,0.021214701767215082,80.30150650024417,59.61554936733191,38.34051552100311,80.69212569895409,81.6104107198521,1.434550210761462,12.757256084508631,48.23642451941437,4.353207520242401,28.221528232254165,40.327509787051554,76.66541700232362,78.97349610591299,89.07553235078952,87.61106756669334,95.34723112793513,79.03206521824939,74.69359201813131,67.29632409056978,81.21561314345085,80.92591167844525,83.52652415333182,73.00218225384268,49.27821147054586,84.86349735424484,50.47798480001655,87.0027122187854,76.77436879447885,58.82166918846987,66.1917602087993,82.08535780180833,86.90637199637547,71.59401945222491,61.31799793386048,0.011522340205142092,90.08113874189067,90.3475813370825,95.91756817080517,80.02492738750006,54.80603065499131,81.58268246929006,0.19186964135391846,42.65094745973148,92.1577791966282,48.44819912064096,86.6719460566265,86.69971699757893,73.97912062462119,97.17246256524545,100.31563426784926,84.26700431047857,45.825083225533476,57.41702992471194,56.81741297695959,79.10988002386571,14.564051668361293,83.76352398796634,81.00493684516792,81.55193183820742,88.9701013036092,70.98254149623322,52.594534817155775,62.54788111548102,78.22742704563754,80.55720689812667,82.84112840003412,90.82548758192843,71.43129290584052,99.76473741008621,8.06483860205246,84.82034403388968,65.9866329954894,65.5787030802407,90.49057628926411,30.053496485413298,57.35319316805425,0.03659320437551522,43.63685792485233,67.63528808515096,79.4705161982167,83.68197834198753,70.98842310795573,45.775100239880864,49.412096704303586,85.92990152198497,59.74898375833987,75.1364781405585,88.94917767503979,87.6725785788194,90.64701044439339,6.285548751058667,67.92330438646182,45.391855805409,54.34591320040897,69.8417728739771,82.98136184514657,95.82717095329302,81.91889496433242,12.951436222030013,91.14117756983065,0.39678817891353013,90.4135887801029,53.891497213871354,52.319408193689114,60.616770101688175,52.36088034732168,55.258622913200966,79.65799238768406,41.14917569054587,52.769778399548485,73.60606712642848,57.624183146914724,73.7986486154423,71.70725711640937,75.18785123084193,0.17666079059665016,88.98448416004398,49.65430198541637,72.56087676738669,88.83033711917699,90.77528203476801,67.71960532207214,0.9990577425980794,1.447135994965204e-10,7
0.0006639105853389211,83.63041206524827,0.015968470690750386,80.30141845209319,59.61559503893169,38.33936001212841,80.69026884024876,81.61036061188304,1.3224497596781088,12.755371981606466,48.23211160670463,4.324538514420954,28.218976632386717,40.32241597060319,76.66011614749733,78.97003743057014,89.0725482735906,87.60755391693172,95.34632616943126,79.02991073275602,74.69346248372288,67.29644263795785,81.21235944662357,80.92383792325057,83.52558521859585,73.00203449331393,49.27819233230033,84.85734164456541,50.477601818034216,87.0010962458448,76.77215779627069,58.82109804633207,66.19109890363562,82.08403995506612,86.9049355780992,71.58794705705935,61.31528877430175,0.01152090726013328,90.08043741023776,90.34304249620862,95.91754524285457,80.02144783193326,54.799838531728476,81.58261943052099,0.13270022015116023,42.65047096707867,92.1564220697896,48.4478668567188,86.67186217842547,86.69625955637242,73.97568216716287,97.17093591852402,100.3153058421018,84.2602489739756,45.82457736986932,57.417066233509864,56.81736008568177,79.10801747014601,14.555432291030518,83.7624171615465,80.99779911624034,81.55026106633164,88.96653289104214,70.97512242337943,52.59378161687197,62.54714460289657,78.22543819311488,80.55517119219942,82.83805212326769,90.8233003691532,71.43075411125955,99.76461447786431,8.051128658775193,84.81749348539742,65.98389456132885,65.5782352681686,90.48789252278142,30.046680979617882,57.35078610894401,0.03659156958776513,43.63603344096567,67.63491693370528,79.47052720367137,83.68134660873096,70.9884279961416,45.774856667321956,49.41040820250251,85.92656485017272,59.74835630602089,75.13643086609545,88.94799028688517,87.67254070827013,90.64423542452401,6.285588629941402,67.92303116453171,45.39102022864076,54.34537767524666,69.8401848806927,82.9806926972073,95.8270438738133,81.91875915425379,12.948528250072778,91.14095197707664,0.0563204364142871,90.41037002292143,53.8878352929557,52.31937547256498,60.613724248219405,52.360366676481696,55.25753181102033,79.65664930078069,41.14915987991351,52.76637285361983,73.6050799583428,57.62156885120943,73.79339158950717,71.70154943927587,75.1873508111962,0.16590844074077987,88.98451738770098,49.65123631966653,72.55598086862395,88.83011847343377,90.77504932919365,67.71488697612762,0.9955364804505447,1.4472950367624378e-10,8
-0.00873665753993107,83.63052284546579,0.016048568789776677,80.30146413595223,59.61561252486917,38.339381003066144,80.69029396654648,81.6103967478887,1.4105738454617909,12.755852110017859,48.23208486107639,4.324322302257875,28.219234745847565,40.32236571176692,76.66006208012823,78.97007393728448,89.0725530172184,87.60765385949848,95.34633337522246,79.03003873031132,74.69359722918847,67.29645512471782,81.21236270241623,80.92389858573225,83.52583212266276,73.00218605976355,49.27819415785745,84.85773245306956,50.47773342422714,87.0014138537259,76.77215168083292,58.82111291264239,66.19126539102159,82.08422693090164,86.90570829790164,71.58795022691757,61.316086496847674,0.011520953342591756,90.08043161887315,90.3429973765989,95.91756026455798,80.02142641152669,54.7997635202778,81.58264792122671,0.19475086899352992,42.65059936435126,92.15650914341781,48.44790738505639,86.67266616795322,86.69699349379009,73.97574812027419,97.1709343271853,100.3160135741009,84.26147910453209,45.82475275550003,57.41729123375976,56.81827139349682,79.10812154249383,14.556226486752571,83.76240748365156,80.99774877572509,81.55026056088793,88.9664907871383,70.97503294519277,52.59377470796124,62.547194318184616,78.22544581859037,80.55518017516613,82.83801949772025,90.82343926103346,71.43075852934885,99.76480190485863,8.062443740276356,84.81746235828835,65.98386162319257,65.57847138232773,90.48788764541844,30.04709927212757,57.35084346802493,0.037309103705882835,43.63606274265936,67.63567896266386,79.4721944852618,83.68174642359904,70.98891872379252,45.775165243797126,49.410450582543646,85.92672978197268,59.749145694760855,75.13731943088895,88.94821897556592,87.67324964852158,90.64432408982846,6.2908058145918195,67.92304842536383,45.391060031188424,54.34553031866694,69.84073238225123,82.98078110848607,95.82753070978762,81.91921531722015,12.949674491937623,91.14095177178875,0.07287458539895929,90.41051688598476,53.88799853091035,52.319378813302755,60.61375164950951,52.360379209967476,55.257902369917566,79.65664974591256,41.149643953836744,52.7664305984686,73.60542591268012,57.621541609567466,73.79351516048804,71.70149518468207,75.18747075595824,0.166637347858787,88.9845407073231,49.65126219880443,72.55627056670144,88.83012783675453,90.77506478206107,67.71484561196345,0.998582373534238,1.4472661918571654e-10,9
-0.03889319781029268,83.63028895766851,0.015608798187786571,80.30173176719316,59.615678540685394,38.33897543038961,80.69012057632743,81.60953850639552,1.7387135142844845,12.757861789995742,48.23114698977394,4.322377494804748,28.22007643553783,40.32056686092215,76.65933502984268,78.96990927677024,89.07263309701122,87.60785521435048,95.34639227241165,79.02887992673222,74.6940098475641,67.2961155998354,81.21243487237098,80.92368326777384,83.5267513826402,73.00293410513835,49.277881063062566,84.85901886628453,50.478148759022496,87.00256379700139,76.77193661761353,58.82047962926065,66.19180726951818,82.08484921598895,86.90807033195395,71.58805299875264,61.319884757755084,0.011478949621215942,90.0800982480163,90.34261926432472,95.91714547902964,80.02104629576515,54.79897618919245,81.58279493045278,0.2952701700106969,42.65041177168322,92.15693628170685,48.447963575806796,86.67651201372408,86.7003806698021,73.97539965390288,97.17025629698102,100.31913526133269,84.26762376334162,45.82542503314931,57.41794757529197,56.820037266812484,79.1081340699921,14.559205769085326,83.76188609155722,80.99735387699718,81.55006447842982,88.96613832769114,70.97415022438402,52.593738035427556,62.5463145940162,78.2251067108076,80.55525618434955,82.83756925696423,90.82372749188492,71.4292589597345,99.7655750005091,8.10449279108861,84.81578027837007,65.98346544805189,65.57935109325018,90.48776520854491,30.0492760944242,57.350930383937815,0.021514088443396733,43.63585867645051,67.63894591767199,79.4800000074036,83.6832334397672,70.99134116965584,45.776536864790536,49.41069224819205,85.92736639337433,59.752786469002935,75.14134362367074,88.94867133228463,87.67660482231125,90.64396385446548,6.315602213322799,67.92267873116323,45.39121314040282,54.34604658382575,69.84281566201618,82.98074854415873,95.82961221318884,81.92027508190601,12.952453769084707,91.14054542501958,0.10552698595776791,90.41000965209686,53.88883957640399,52.31904449779789,60.61393870370735,52.36031291097638,55.259469356678785,79.65604686973516,41.15182168393305,52.766181713410646,73.60687781480642,57.621219981521044,73.79286555374087,71.70077441548854,75.18785335113633,0.16119528582981724,88.98465125215353,49.651257066000994,72.55747292489463,88.82994445464271,90.77488354977287,67.71369477978605,1.0095513218053556,1.4471832706826403e-10,10
